timestamp_gmt,offshore_wind_speed,offshore_wind_gusts,offshore_temperature,offshore_wind_direction
2026-06-10 15:00:00,22.244699999999998,34.549299999999995,13.368199999999998,267.4995681755242
2026-06-10 16:00:00,19.7964,32.24889999999999,13.200999999999999,271.72730173025167
2026-06-10 17:00:00,18.3296,27.498199999999997,13.150899999999998,274.7273017302517
2026-06-10 18:00:00,15.479499999999998,26.197599999999998,12.9008,278.1673858267275
2026-06-10 19:00:00,13.1962,21.929599999999997,12.8173,278.216537787035
2026-06-10 20:00:00,11.2799,18.2121,12.650500000000001,270.4280779083858
2026-06-10 21:00:00,10.2801,17.9783,12.4837,254.48959358411926
2026-06-10 22:00:00,12.1137,18.045099999999998,12.200199999999999,247.65056410822996
2026-06-10 23:00:00,12.8801,18.845899999999997,12.1167,253.91020427821334
2026-06-11 00:00:00,12.9135,19.463199999999997,12.033399999999999,260.67493270850275
2026-06-11 01:00:00,13.4646,20.9988,12.1501,264.9958600896366
2026-06-11 02:00:00,12.331999999999999,20.3831,12.0336,260.88183971833666
2026-06-11 03:00:00,12.231599999999998,18.583099999999998,12.0002,265.1010377632728
2026-06-11 04:00:00,11.265,17.9332,11.9169,259.5173063889024
2026-06-11 05:00:00,11.915299999999998,18.3674,11.950299999999999,257.48373512928174
2026-06-11 06:00:00,11.8153,18.6012,12.3336,258.0841253832
2026-06-11 07:00:00,12.6326,19.351899999999997,12.4503,252.2296865222234
2026-06-11 08:00:00,11.150500000000001,19.0368,12.9336,243.87673235710201
2026-06-11 09:00:00,15.1489,21.4867,13.166999999999998,241.2556674278492
2026-06-11 10:00:00,17.3483,25.0018,13.4004,244.3786886342255
2026-06-11 11:00:00,17.781299999999998,25.5849,13.6004,245.34977438164157
2026-06-11 12:00:00,18.6145,26.901199999999996,13.6173,245.6592997644588
2026-06-11 13:00:00,17.215500000000002,26.918699999999998,13.6006,244.6592997644588
2026-06-11 14:00:00,19.4976,28.7513,13.567200000000001,245.37409104734985
2026-06-11 15:00:00,20.3795,31.116300000000003,13.683900000000001,240.1309771201239
2026-06-11 16:00:00,21.079099999999997,32.1982,13.7839,242.00465356289664
2026-06-11 17:00:00,20.2793,31.596999999999998,13.9004,242.93948840021937
2026-06-11 18:00:00,15.997199999999998,28.2314,14.1505,228.3786886342255
2026-06-11 19:00:00,19.045299999999997,26.6813,14.1002,222.80003817483666
2026-06-11 20:00:00,20.510899999999996,32.8429,13.0503,222.50000463519285
2026-06-11 21:00:00,19.0777,28.694,12.783499999999998,211.93948840021935
2026-06-11 22:00:00,19.477700000000002,26.427799999999998,12.7167,196.08412538319996
2026-06-11 23:00:00,21.2769,28.976499999999998,12.6664,185.16064818970378
2026-06-12 00:00:00,25.358999999999998,33.6584,12.6161,185.00098362898376
2026-06-12 01:00:00,25.1761,34.659,12.4994,179.97847756525914
2026-06-12 02:00:00,26.808699999999998,37.258399999999995,12.6326,176.48908864922385
2026-06-12 03:00:00,26.9085,37.3411,12.7324,176.66769891439742
2026-06-12 04:00:00,25.3097,38.4085,12.8825,182.99999999999997
2026-06-12 05:00:00,22.7109,34.394,13.0827,176.66769891439742
2026-06-12 06:00:00,23.994,30.9457,13.5497,186.67493270850272
2026-06-12 07:00:00,22.011899999999997,30.5638,14.083299999999998,199.34731656297737
2026-06-12 08:00:00,20.829199999999997,29.9145,14.4002,233.7443325721508
2026-06-12 09:00:00,17.9314,29.899399999999996,14.717300000000002,239.92027483528915
2026-06-12 10:00:00,19.5976,28.251099999999997,14.8505,238.6213113657745
2026-06-12 11:00:00,25.6952,40.1127,14.8674,242.86902287987613
2026-06-12 12:00:00,28.7608,41.7457,14.7342,248.7016151178164
2026-06-12 13:00:00,30.842899999999997,43.9952,14.617499999999998,265.5688394182455
2026-06-12 14:00:00,33.791999999999994,47.2103,14.584099999999998,259.6213113657745
2026-06-12 15:00:00,34.224799999999995,47.794,14.500599999999999,259.80996245859825
2026-06-12 16:00:00,31.609299999999998,46.7928,14.533999999999999,263.7856097086227
2026-06-12 17:00:00,25.5101,43.677099999999996,14.650699999999999,260.734726857097
2026-06-12 18:00:00,22.4781,34.5115,14.7839,252.5952709407597
2026-06-12 19:00:00,21.997199999999996,32.1837,14.7338,256.5008729885734
2026-06-12 20:00:00,19.450499999999998,34.3728,14.6503,260.3022172543066
2026-06-12 21:00:00,17.2839,28.8398,14.466800000000001,254.1882678232168
2026-06-12 22:00:00,21.215700000000002,33.903,14.3668,253.2587598133312
2026-06-12 23:00:00,23.4984,37.2692,14.233399999999998,263.8307316626737
2026-06-13 00:00:00,25.847299999999997,38.2517,14.0,257.97847756525914
2026-06-13 01:00:00,24.8296,41.2831,14.0167,267.4995681755242
2026-06-13 02:00:00,25.0624,38.36500000000001,14.316500000000001,263.4995681755242
2026-06-13 03:00:00,28.7439,46.9439,14.2829,272.3763315573243
2026-06-13 04:00:00,28.392799999999998,51.174099999999996,13.6996,262.1999618251633
2026-06-13 05:00:00,36.4725,53.0548,13.849699999999999,264.80996245859825
2026-06-13 06:00:00,37.7405,56.6387,13.4503,263.50904112879766
2026-06-13 07:00:00,37.489999999999995,57.490399999999994,13.0839,266.0605115997806
2026-06-13 08:00:00,39.8586,58.194,13.034199999999998,269.334708488553
2026-06-13 09:00:00,40.9926,60.861599999999996,13.317899999999998,271.5004318244758
2026-06-13 10:00:00,40.6594,62.497600000000006,13.1342,274.8393518102962
2026-06-13 11:00:00,40.4588,62.861399999999996,13.267399999999999,277.5367563911819
2026-06-13 12:00:00,41.109700000000004,62.7982,13.200399999999998,279.58426867082034
2026-06-13 13:00:00,39.9604,62.0982,13.4004,279.6977827456934
2026-06-13 14:00:00,39.47749999999999,59.2163,13.416900000000002,280.3347084885531
2026-06-13 15:00:00,41.6278,59.050700000000006,13.5837,283.16926833732623
2026-06-13 16:00:00,40.9278,61.4338,13.6336,283.334708488553
2026-06-13 17:00:00,40.9441,60.8,13.416900000000002,283.9990163710162
2026-06-13 18:00:00,41.6773,61.3495,13.3336,284.8326141732725
2026-06-13 19:00:00,38.0445,61.632,13.5501,284.66640986289485
2026-06-13 20:00:00,37.961200000000005,58.4314,13.2501,280.3323010856026
2026-06-13 21:00:00,37.9274,57.031400000000005,12.833400000000001,282.85938119698636
2026-06-13 22:00:00,35.7455,55.5982,12.9833,281.0041399103634
2026-06-13 23:00:00,37.6278,55.6489,12.7,284.0041399103634
2026-06-14 00:00:00,36.67830000000001,55.31569999999999,12.7332,289.3763315573243
2026-06-14 01:00:00,37.1948,56.0644,12.6998,298.2726982697483
2026-06-14 02:00:00,36.028,54.96499999999999,12.7831,303.210337496553
2026-06-14 03:00:00,35.345099999999995,52.41629999999999,12.6664,305.06256000864215
2026-06-14 04:00:00,35.6783,51.5501,12.849699999999999,305.9158746168
2026-06-14 05:00:00,38.0942,54.714499999999994,12.7165,308.9158746168
2026-06-14 06:00:00,36.71170000000001,54.381299999999996,13.233,310.4826936110976
2026-06-14 07:00:00,39.52779999999999,57.0656,12.949699999999998,311.1999618251633
2026-06-14 08:00:00,38.4618,57.299400000000006,12.999799999999999,312.5162648707182
2026-06-14 09:00:00,39.8966,57.28489999999999,13.3831,312.7703134777766
2026-06-14 10:00:00,39.2632,57.8861,13.350100000000001,309.65990394126504
2026-06-14 11:00:00,39.146499999999996,57.069199999999995,13.467,306.85938119698636
2026-06-14 12:00:00,39.87949999999999,57.002399999999994,13.4837,303.34731656297737
2026-06-14 13:00:00,39.529,57.1012,13.6004,300.0041399103634
2026-06-14 14:00:00,40.19579999999999,57.9674,13.567200000000001,301.51091135077615
2026-06-14 15:00:00,39.71249999999999,58.933800000000005,13.550500000000001,297.66640986289485
2026-06-14 16:00:00,40.512499999999996,58.534400000000005,13.6004,297.66640986289485
2026-06-14 17:00:00,38.996199999999995,59.11750000000001,13.9169,300.334708488553
2026-06-14 18:00:00,37.146699999999996,56.46799999999999,13.6169,299.0041399103634
2026-06-14 19:00:00,36.2966,53.951299999999996,13.600200000000001,302.02152243474086
2026-06-14 20:00:00,34.0473,51.5682,13.483500000000001,303.7412401866688
2026-06-14 21:00:00,32.7805,48.9855,13.483500000000001,306.1181602816633
2026-06-14 22:00:00,35.3789,50.967,13.366800000000001,298.6977827456934
2026-06-14 23:00:00,33.046299999999995,50.948899999999995,13.2668,303.3763315573243
2026-06-15 00:00:00,37.2284,53.7982,13.1336,309.11816028166334
2026-06-15 01:00:00,37.511700000000005,53.6151,13.0503,307.1181602816633
2026-06-15 02:00:00,38.9443,55.9475,12.9503,309.9158746168
2026-06-15 03:00:00,39.82719999999999,57.897,13.066799999999999,312.65022561835843
2026-06-15 04:00:00,41.3769,59.79639999999999,12.9336,311.92238300356803
2026-06-15 05:00:00,41.8435,60.4296,13.0503,309.92238300356803
2026-06-15 06:00:00,42.6775,60.9481,12.7004,309.1999618251633
2026-06-15 07:00:00,41.2616,61.8819,12.9004,309.48269361109755
2026-06-15 08:00:00,38.563199999999995,59.967,13.067,306.4280779083858
2026-06-15 09:00:00,40.063199999999995,58.9018,12.8338,308.96449463239355
2026-06-15 10:00:00,37.214099999999995,57.5193,13.0171,306.96449463239355
2026-06-15 11:00:00,36.7308,55.0529,13.017299999999999,303.216537787035
2026-06-15 12:00:00,36.347699999999996,53.2042,12.8841,306.2726982697483
2026-06-15 13:00:00,35.5811,51.8543,13.1342,306.58426867082034
2026-06-15 14:00:00,32.8159,51.8217,13.000599999999999,303.3763315573243
2026-06-15 15:00:00,32.817099999999996,47.2066,13.050699999999999,307.0574047477259
2026-06-15 16:00:00,27.867599999999996,46.591499999999996,13.3507,303.7412401866688
2026-06-15 17:00:00,27.3179,41.326499999999996,13.1672,297.00413991036345
2026-06-15 18:00:00,30.3829,44.006600000000006,12.8006,300.216537787035
2026-06-15 19:00:00,24.9501,43.306,13.2173,298.1841772566709
2026-06-15 20:00:00,25.934199999999997,38.441,13.0837,299.6977827456934
2026-06-15 21:00:00,21.585099999999997,37.2241,12.783499999999998,288.3347084885531
2026-06-15 22:00:00,24.800400000000003,35.406,12.7336,292.8393518102962
2026-06-15 23:00:00,23.100399999999997,35.7392,12.8167,293.3473165629774
2026-06-16 00:00:00,22.9672,33.6386,12.7833,292.8393518102962
2026-06-16 01:00:00,21.8505,32.9054,12.6334,296.8326141732724
2026-06-16 02:00:00,21.216699999999996,31.7718,12.6,308.6977827456934
2026-06-16 03:00:00,16.9507,30.2042,12.366800000000001,302.1692683373263
2026-06-16 04:00:00,14.6014,24.7716,12.466800000000001,299.66640986289485
2026-06-16 05:00:00,14.4022,21.9565,12.5167,307.8593811969863
2026-06-16 06:00:00,14.635,22.5396,12.5167,312.5842686708204
2026-06-16 07:00:00,13.4686,21.772799999999997,12.5501,315.3591751237247
2026-06-16 08:00:00,12.801599999999999,20.0229,12.6002,310.06256000864215
2026-06-16 09:00:00,13.4179,19.2728,12.6002,305.2726982697483
2026-06-16 10:00:00,12.5356,19.7229,12.833599999999999,300.5842686708204
2026-06-16 11:00:00,11.9028,19.4072,12.9503,303.27269826974833
2026-06-16 12:00:00,12.6022,18.1909,12.7837,310.65990394126504
2026-06-16 13:00:00,11.3857,18.5903,12.917099999999998,311.0574047477259
2026-06-16 14:00:00,11.8346,18.2897,12.967199999999998,312.51091135077615
2026-06-16 15:00:00,11.167599999999998,17.688499999999998,13.1505,314.85938119698636
2026-06-16 16:00:00,10.6509,16.3547,13.267199999999999,312.02152243474086
2026-06-16 17:00:00,11.967199999999998,17.936799999999998,13.217099999999999,311.3347084885531
2026-06-16 18:00:00,10.167,18.2199,13.300399999999998,310.4991270114266
2026-06-16 19:00:00,9.6167,14.7529,13.2336,304.83441188824577
2026-06-16 20:00:00,10.450099999999999,15.202399999999999,13.0169,305.33359013710515
2026-06-16 21:00:00,8.4008,15.2692,12.666799999999999,307.6652915114469
2026-06-16 22:00:00,7.867199999999999,13.003,12.666799999999999,298.3022172543066
2026-06-16 23:00:00,6.717700000000001,11.6692,12.650099999999998,281.7273017302517
2026-06-17 00:00:00,4.1187000000000005,9.986699999999999,12.4334,227.43814771056842
2026-06-17 01:00:00,6.4174999999999995,9.7362,12.6,208.46378283140416
2026-06-17 02:00:00,9.1169,13.6855,12.666599999999999,190.84818962381428
2026-06-17 03:00:00,11.799000000000001,16.734399999999997,12.5666,196.54263682265196
