,Unnamed: 0,DateTime,Price_EUR_MWh,Datetime_UTC,Total_MWh,PV_and_Wind_MWh,Wind_Offshore_MWh,Wind_Onshore_MWh,Photovoltaics_MWh,Other_MWh,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,offshore_wind_speed,offshore_wind_gusts,offshore_temperature,offshore_wind_direction,onshore_temperature_2m_c,onshore_wind_speed_10m_kmh,onshore_wind_direction_10m_deg,onshore_wind_gusts_10m_kmh,Date,Carbon,Coal,Gas,hour,day_of_week,month,is_weekend,is_peak_hour,forecast_residual_load_mwh,renewable_penetration_ratio,solar_to_wind_ratio,price_lag_24h,price_lag_168h,price_volatility_24h,PV_and_Wind_Last_Year,Absolute_Difference_MWh,Percentage_Change_%,demand_ramp_3h_mw,spatial_wind_variance,wind_speed_volatility_delta,gas_generation_cost_floor_eur,gas_ttf_5d_variance,carbon_eua_5d_variance,heating_degree_days,cooling_degree_days,solar_saturation_index,regime_saturation_flag,Gas_1d_lag,Carbon_1d_lag,Coal_1d_lag
12648,22777,2025-08-07 01:00:00,88.79,2025-08-07 03:00:00+02:00,29985.03,5711.25,2284.0,3427.25,0.0,2284.0,40472.75,23.495,32.997600000000006,16.433,233.8344118882457,12.6,5.0,176.75,8.55,2025-08-07,68.5,101.5500031,32.95100021362305,1,3,8,0,0,34761.5,0.1411134651979138,0.0,61.01,77.27,54.497667027248575,6393.75,-682.5,-10.674486803519063,-2026.0,171.03251250000002,-129.97022832000002,80.27625938415528,0.05888004196322639,0.014254740833733237,2.4000000000000004,0.0,0.0,0,33.25699996948242,68.12999725341797,102.1999969
12649,22778,2025-08-07 02:00:00,88.93,2025-08-07 04:00:00+02:00,31581.44,6378.75,2366.75,4012.0,0.0,2366.75,40882.0,23.5276,32.7964,16.5827,232.8393518102962,12.45,5.125,171.75,9.65,2025-08-07,68.5,101.5500031,32.95100021362305,2,3,8,0,0,34503.25,0.1560283253862266,0.0,60.35,78.51,54.68826706791062,5874.75,504.0,8.579088471849866,-238.75,169.32784338,-97.534909745,80.27625938415528,0.06464435344915782,0.014254740833733237,2.5500000000000007,0.0,0.0,0,33.25699996948242,68.12999725341797,102.1999969
12650,22779,2025-08-07 03:00:00,92.85,2025-08-07 05:00:00+02:00,35561.93,6931.0,2422.0,4479.5,29.5,2422.0,43128.75,23.394,32.1952,16.3491,228.53675639118188,11.7,4.925,169.0,9.55,2025-08-07,68.5,101.5500031,32.95100021362305,3,3,8,0,0,36197.75,0.16070486620625338,0.004274433088061388,81.7,85.43,54.85118491678347,5322.25,1608.75,30.226877730283245,2590.0,170.55198049999998,-135.96691558000012,80.27625938415528,0.0703370647644729,0.014254740833733237,3.3000000000000007,0.0,0.0006839984927260821,0,33.25699996948242,68.12999725341797,102.1999969
12651,22780,2025-08-07 04:00:00,107.46,2025-08-07 06:00:00+02:00,41769.43,8742.0,2485.25,4749.5,1507.25,2485.25,47600.25,23.8103,32.5278,16.5157,222.51091135077613,11.499999999999998,4.75,167.5,9.825,2025-08-07,68.5,101.5500031,32.95100021362305,4,3,8,0,0,38858.25,0.18365449757435,0.20833477285554475,103.77,98.14,55.01874873457822,6110.25,2631.75,43.071069105192095,7127.5,181.64751804500003,-141.38476037499987,80.27625938415528,0.07595817590917167,0.014254740833733237,3.5000000000000018,0.0,0.03166474965327603,0,33.25699996948242,68.12999725341797,102.1999969
12652,22781,2025-08-07 05:00:00,106.5,2025-08-07 07:00:00+02:00,48714.56,14667.5,2644.75,4722.0,7300.75,2644.75,51823.0,24.027,32.6608,16.3992,206.50087298857332,12.225,4.575,162.75,9.8,2025-08-07,68.5,101.5500031,32.95100021362305,5,3,8,0,0,37155.5,0.2830307005995348,0.9910408239847411,102.94,100.46,55.1265904023083,10773.75,3893.75,36.14108365239587,10941.0,189.190152,-77.10227441999996,80.27625938415528,0.0815076868832541,0.014254740833733237,2.7750000000000004,0.0,0.14087856740426477,0,33.25699996948242,68.12999725341797,102.1999969
12653,22782,2025-08-07 06:00:00,100.48,2025-08-07 08:00:00+02:00,54515.24,24567.75,2848.25,4173.0,17546.5,2848.25,55155.5,24.6769,33.6439,16.5328,200.33396236890263,14.349999999999998,4.95,155.75,11.7,2025-08-07,68.5,101.5500031,32.95100021362305,6,3,8,0,0,30587.75,0.44542701989005135,2.499056432260557,83.94,94.09,55.22750160157515,17953.5,6614.25,36.84100593199098,12026.75,194.575291805,-70.18697317499993,80.27625938415528,0.0869855976867202,0.014254740833733237,0.6500000000000021,0.0,0.3181278385078319,0,33.25699996948242,68.12999725341797,102.1999969
12654,22783,2025-08-07 07:00:00,77.63,2025-08-07 09:00:00+02:00,61208.56,34580.5,2993.75,3108.75,28478.0,2993.75,57624.0,26.0932,35.777100000000004,16.783099999999997,198.0,16.725,6.25,163.5,14.925,2025-08-07,68.5,101.5500031,32.95100021362305,7,3,8,0,0,23043.5,0.600105858565857,4.666612036597113,27.74,88.91,55.526754419292246,25326.0,9254.5,36.54149885493169,10023.75,196.87629312,-27.737719379999987,80.27625938415528,0.09239190831956996,0.014254740833733237,0.0,0.0,0.4942038038848042,0,33.25699996948242,68.12999725341797,102.1999969
12655,22784,2025-08-07 08:00:00,22.23,2025-08-07 10:00:00+02:00,67787.2,43058.25,3040.75,2659.5,37358.0,3040.75,59302.75,26.6433,36.2608,17.2167,203.16558811175423,18.125,8.1,169.75,19.175,2025-08-07,68.5,101.5500031,32.95100021362305,8,3,8,0,1,16244.5,0.7260750975753948,6.553747631149954,-0.01,74.17,54.82443186855615,31467.25,11591.0,36.835122230255266,7479.75,171.926987445,-29.13441705500003,80.27625938415528,0.09772661878180339,0.014254740833733237,0.0,0.0,0.6299539227725605,0,33.25699996948242,68.12999725341797,102.1999969
12656,22785,2025-08-07 09:00:00,0.0,2025-08-07 11:00:00+02:00,70907.42,49419.0,3031.0,3121.25,43266.75,3031.0,59697.5,26.0604,36.1278,17.683699999999998,202.33470848855305,20.225,8.825000000000001,183.75,20.875,2025-08-07,68.5,101.5500031,32.95100021362305,9,3,8,0,1,10278.5,0.8278236105652961,7.032670962602835,-2.05,70.04,53.738820549559705,35099.25,14319.75,40.797880296587536,4542.0,148.52950658,-14.288723999999945,80.27625938415528,0.10298972907342047,0.014254740833733237,0.0,0.0,0.7247665311403716,1,33.25699996948242,68.12999725341797,102.1999969
12657,22786,2025-08-07 10:00:00,-0.12,2025-08-07 12:00:00+02:00,71157.61,52791.25,3132.5,3871.0,45787.75,3132.5,58784.25,25.7109,36.0952,17.9672,202.83300470374328,21.325,9.3,199.25,22.675,2025-08-07,68.5,101.5500031,32.95100021362305,10,3,8,0,1,5993.0,0.8980509233513991,6.537838214410169,-8.47,61.15,53.616637044247675,36668.25,16123.0,43.969919480749695,1160.25,134.65881940499997,0.11321140499998705,80.27625938415528,0.10818123919442123,0.014254740833733237,0.0,0.0,0.7789118682676206,1,33.25699996948242,68.12999725341797,102.1999969
12658,22787,2025-08-07 11:00:00,-1.99,2025-08-07 13:00:00+02:00,70312.39,54022.5,3257.5,4855.25,45909.75,3257.5,58173.25,26.061,35.7626,18.2175,204.00098362898376,22.5,10.475,207.5,25.05,2025-08-07,68.5,101.5500031,32.95100021362305,11,3,8,0,1,4150.75,0.9286484765886986,5.658962736853764,-11.79,48.05,53.09222254650247,36314.25,17708.25,48.763914992048576,-1129.5,121.461698,-16.655488045000013,80.27625938415528,0.11330114914480566,0.014254740833733237,0.0,0.5,0.7891900485551021,1,33.25699996948242,68.12999725341797,102.1999969
12659,22788,2025-08-07 12:00:00,-0.29,2025-08-07 14:00:00+02:00,66872.11,53012.0,3242.25,6058.0,43711.75,3242.25,56756.0,26.828,35.8795,18.3342,200.65268343702252,22.95,11.35,209.5,27.075,2025-08-07,68.5,101.5500031,32.95100021362305,12,3,8,0,1,3744.0,0.9340334059951312,4.700061821241298,-6.0,35.06,52.44590788944009,34419.0,18593.0,54.01958220750167,-2941.5,119.78424199999999,-5.896757680000007,80.27625938415528,0.11834945892457374,0.014254740833733237,0.0,0.9499999999999993,0.7701696735551888,1,33.25699996948242,68.12999725341797,102.1999969
12660,22789,2025-08-07 13:00:00,-0.01,2025-08-07 15:00:00+02:00,61972.77,49611.0,3183.25,6877.0,39550.75,3183.25,55407.0,29.6266,40.3777,18.701,214.97847756525908,23.575,11.775,210.5,28.050000000000004,2025-08-07,68.5,101.5500031,32.95100021362305,13,3,8,0,0,5796.0,0.89539227879232,3.931388381072649,-3.11,55.07,52.081945380345175,31535.0,18076.0,57.32043760900587,-3377.25,159.33981128,-32.63436329999996,80.27625938415528,0.12332616853372551,0.014254740833733237,0.0,1.5749999999999993,0.7138222605963466,1,33.25699996948242,68.12999725341797,102.1999969
12661,22790,2025-08-07 14:00:00,2.0,2025-08-07 16:00:00+02:00,53991.77,43731.5,3352.25,7245.25,33134.0,3352.25,54959.0,28.709299999999995,42.6765,18.7344,224.8307316626737,23.825,11.65,211.75,28.175,2025-08-07,68.5,101.5500031,32.95100021362305,14,3,8,0,0,11227.5,0.7957113483149781,3.1265864561202297,-1.01,72.43,51.88691876522525,27443.0,16288.5,59.35393360784171,-3214.25,145.50985824499992,-7.237375035000099,80.27625938415528,0.12823127797226094,0.014254740833733237,0.0,1.8249999999999993,0.602885787477413,0,33.25699996948242,68.12999725341797,102.1999969
12662,22791,2025-08-07 15:00:00,65.59,2025-08-07 17:00:00+02:00,48466.08,34470.0,3747.0,6984.0,23739.0,3747.0,54870.25,29.8085,41.3085,18.8845,227.16558811175423,24.200000000000003,11.975,220.0,28.0,2025-08-07,68.5,101.5500031,32.95100021362305,15,3,8,0,0,20400.25,0.6282092754036642,2.212188983121621,52.15,84.56,51.70172993489365,22340.0,12130.0,54.297224709042084,-1885.75,159.016861125,0.3760642449999523,80.27625938415528,0.13306478724018003,0.014254740833733237,0.0,2.200000000000003,0.43263881603735377,0,33.25699996948242,68.12999725341797,102.1999969
12663,22792,2025-08-07 16:00:00,94.23,2025-08-07 18:00:00+02:00,42861.04,23077.0,3921.75,6149.75,13005.5,3921.75,54871.5,29.192,40.0916,18.8678,228.33230108560252,23.8,10.3,221.5,27.200000000000003,2025-08-07,68.5,101.5500031,32.95100021362305,16,3,8,0,0,31794.5,0.4205644094984528,1.2913170815754187,97.19,96.9,51.52896838292519,16478.75,6598.25,40.04096184480012,-535.5,178.45383199999998,15.505648619999931,80.27625938415528,0.13782669633748282,0.014254740833733237,0.0,1.8000000000000007,0.23701739514374176,0,33.25699996948242,68.12999725341797,102.1999969
12664,22793,2025-08-07 17:00:00,111.95,2025-08-07 19:00:00+02:00,39893.94,13660.75,3786.0,5410.25,4464.5,3786.0,54201.0,27.1407,39.3916,18.6676,231.8344118882457,23.1,7.975,221.75,22.95,2025-08-07,68.5,101.5500031,32.95100021362305,17,3,8,0,1,40540.25,0.25203870772641856,0.4854696202414358,113.7,111.92,51.47558912107881,10863.5,2797.25,25.749067979932803,-758.0,183.662028245,-1.5268332750000013,80.27625938415528,0.14251700526416922,0.014254740833733237,0.0,1.1000000000000014,0.0823693289639731,0,33.25699996948242,68.12999725341797,102.1999969
12665,22794,2025-08-07 18:00:00,141.94,2025-08-07 20:00:00+02:00,38132.91,9558.0,3524.25,5290.0,743.75,3524.25,53059.5,25.9912,36.2055,18.6841,220.7443325721508,21.875,6.324999999999999,224.75,17.625,2025-08-07,68.5,101.5500031,32.95100021362305,18,3,8,0,1,43501.5,0.1801373928928585,0.0843804066320102,170.16,128.27,51.41853944220289,7416.25,2141.75,28.879150514073824,-1810.75,193.37971122,-11.894610780000022,80.27625938415528,0.14713571402023928,0.014254740833733237,0.0,0.0,0.014017282482115872,0,33.25699996948242,68.12999725341797,102.1999969
12666,22795,2025-08-07 19:00:00,127.5,2025-08-07 21:00:00+02:00,36582.52,8169.25,3196.0,4965.0,8.25,3196.0,51508.75,25.2419,34.156600000000005,18.4505,217.3387025356971,19.925,5.075,228.5,12.7,2025-08-07,68.5,101.5500031,32.95100021362305,19,3,8,0,1,43339.5,0.15859926708401983,0.0010109055250448408,157.08,125.11,49.412594150562626,6317.5,1851.75,29.31143648595172,-3362.75,203.351927805,-0.5792018750000238,80.27625938415528,0.15168282260569305,0.014254740833733237,0.0,0.0,0.00016016696189284985,0,33.25699996948242,68.12999725341797,102.1999969
12667,22796,2025-08-07 20:00:00,110.0,2025-08-07 22:00:00+02:00,35001.08,7935.0,2949.0,4986.0,0.0,2949.0,48358.5,23.8594,33.3578,18.4503,215.13198676260868,18.825,5.225,229.5,10.925,2025-08-07,68.5,101.5500031,32.95100021362305,20,3,8,0,1,40423.5,0.16408697536853148,0.0,110.0,114.16,47.55934142038123,6059.5,1875.5,30.951398630250022,-5842.5,173.62043168000002,-14.169830324999964,80.27625938415528,0.15615833102053048,0.014254740833733237,0.0,0.0,0.0,0,33.25699996948242,68.12999725341797,102.1999969
12668,22797,2025-08-07 21:00:00,101.28,2025-08-07 23:00:00+02:00,34091.91,8210.25,2909.75,5300.5,0.0,2909.75,45204.75,25.126,31.2753,18.2501,211.65056410823,17.775,4.2,228.0,10.9,2025-08-07,68.5,101.5500031,32.95100021362305,21,3,8,0,1,36994.5,0.18162361252266107,0.0,101.6,102.79,47.55934142038123,5887.75,2322.5,39.446308012398624,-7854.75,218.94873800000005,79.68237075500002,80.27625938415528,0.16056223926475158,0.014254740833733237,0.0,0.0,0.0,0,33.25699996948242,68.12999725341797,102.1999969
12669,22798,2025-08-07 22:00:00,93.9,2025-08-08 00:00:00+02:00,31793.11,8016.0,2616.75,5399.25,0.0,2616.75,42970.5,21.827,31.6922,18.3167,211.38042092651452,17.35,3.575,206.25,8.525,2025-08-08,70.04000091552734,101.0,32.44599914550781,22,3,8,0,0,34954.5,0.18654658424115458,0.0,97.58,105.31,47.55066935743797,5290.75,2725.25,51.50971034352408,-8538.25,166.56775200000004,35.79125662000001,79.7390004272461,0.16935219982475352,0.015439106416406131,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12670,22799,2025-08-07 23:00:00,89.49,2025-08-08 01:00:00+02:00,31833.71,8574.75,2673.0,5901.75,0.0,2673.0,41264.75,20.1783,29.794,18.3334,208.8989622367272,17.025000000000002,4.325,195.5,7.55,2025-08-08,70.04000091552734,101.0,32.44599914550781,23,3,8,0,0,32690.0,0.2077984235436302,0.0,97.04,98.54,47.46976184555515,5164.25,3410.5,66.04056736215327,-7093.75,125.663560445,-11.792929679999986,79.7390004272461,0.17799616027088302,0.016604298044950453,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12671,22800,2025-08-08 00:00:00,86.13,2025-08-08 02:00:00+02:00,32126.46,9474.0,2783.75,6690.25,0.0,2783.75,40376.5,22.3775,28.262,18.4,206.99901637101624,16.725,4.825,209.75,9.625,2025-08-08,70.04000091552734,101.0,32.44599914550781,0,4,8,0,0,30902.5,0.234641437411702,0.0,91.44,92.15,47.31888545828508,5283.5,4190.5,79.3129554272736,-4828.25,154.04512812500005,5.765429720000014,79.7390004272461,0.18649412060314008,0.017750315719366153,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12672,22801,2025-08-08 01:00:00,82.66,2025-08-08 03:00:00+02:00,32926.23,10393.25,2909.75,7483.5,0.0,2909.75,40401.25,22.3107,30.094,18.4499,203.8330047037433,16.525,4.625,190.5,9.975,2025-08-08,70.04000091552734,101.0,32.44599914550781,1,4,8,0,0,30008.0,0.25725070381306253,0.0,88.79,89.17,47.23307624031065,5253.0,5140.25,97.85360746240244,-2569.25,156.391992245,-14.640520255000013,79.7390004272461,0.19484608082152471,0.018877159439653193,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12673,22802,2025-08-08 02:00:00,81.45,2025-08-08 04:00:00+02:00,34053.09,10944.0,2884.5,8059.5,0.0,2884.5,41349.25,22.9272,31.4604,18.4666,215.8307316626737,16.225,4.949999999999999,181.75,9.8,2025-08-08,70.04000091552734,101.0,32.44599914550781,2,4,8,0,0,30405.25,0.26467227331458915,0.0,88.93,94.21,47.149774239855866,5274.0,5670.0,107.5085324232082,84.5,161.58985992,-7.737983459999981,79.7390004272461,0.20305204092603693,0.019984829205811662,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12674,22803,2025-08-08 03:00:00,91.14,2025-08-08 05:00:00+02:00,37804.41,11071.0,2714.25,8335.5,21.25,2714.25,44017.75,21.3443,31.0771,18.1165,221.0,16.025,5.075,190.25,10.45,2025-08-08,70.04000091552734,101.0,32.44599914550781,3,4,8,0,0,32946.75,0.25151217400900494,0.0019231204308485527,92.85,100.58,47.04966514843141,5357.5,5713.5,106.64489034064395,3641.25,132.345061245,-38.206919254999974,79.7390004272461,0.21111200091667665,0.021073325017841513,0.0,0.0,0.0004827597956545348,0,32.95100021362305,68.5,101.5500031
12675,22804,2025-08-08 04:00:00,100.43,2025-08-08 06:00:00+02:00,43224.43,12169.75,2442.25,8489.5,1238.0,2442.25,49210.75,19.3783,28.9278,18.0664,225.3473165629774,15.775,5.0,195.25,10.35,2025-08-08,70.04000091552734,101.0,32.44599914550781,4,4,8,0,0,37041.0,0.24729860848548363,0.11324810747295895,107.46,106.69,47.015686834441794,6044.0,6125.75,101.35258107213765,8809.5,103.36775544499999,-78.27976260000004,79.7390004272461,0.2190259607934439,0.022142646875742703,0.0,0.0,0.025157104895747958,0,32.95100021362305,68.5,101.5500031
12676,22805,2025-08-08 05:00:00,103.05,2025-08-08 07:00:00+02:00,48965.52,16436.25,2136.25,8066.0,6234.0,2136.25,54086.5,18.7286,31.2266,17.8998,239.0574047477259,16.075,4.725,201.25,10.55,2025-08-08,70.04000091552734,101.0,32.44599914550781,5,4,8,0,0,37650.25,0.30388821604210137,0.6110416813829874,106.5,110.71,46.79656561782071,9054.75,7381.5,81.52074877826556,12737.25,98.05040648,-91.13974552,79.7390004272461,0.22679392055633876,0.023192794779515316,0.0,0.0,0.11525981527455838,0,32.95100021362305,68.5,101.5500031
12677,22806,2025-08-08 06:00:00,109.14,2025-08-08 08:00:00+02:00,54490.77,24176.25,1921.0,7122.25,15133.0,1921.0,57655.25,18.8455,32.4771,17.8501,248.4280779083857,17.674999999999997,5.525,200.5,11.625,2025-08-08,70.04000091552734,101.0,32.44599914550781,6,4,8,0,0,33479.0,0.41932434593218754,1.6734028124032811,100.48,106.64,46.685286666389864,13661.25,10515.0,76.96953060664288,13637.5,88.71786012500002,-105.85743167999999,79.7390004272461,0.2344158802053612,0.024223768729159358,0.0,0.0,0.2624739290415922,0,32.95100021362305,68.5,101.5500031
12678,22807,2025-08-08 07:00:00,89.9,2025-08-08 09:00:00+02:00,59624.19,32348.75,1822.0,6004.5,24522.25,1822.0,58751.25,20.2789,28.1465,17.9837,258.210337496553,19.275,6.9750000000000005,210.5,15.575,2025-08-08,70.04000091552734,101.0,32.44599914550781,7,4,8,0,0,26402.5,0.5506053061763613,3.133233242019762,77.63,103.67,46.963523617199854,19235.5,13113.25,68.1721296561046,9540.5,88.496877605,-108.37941551500002,79.7390004272461,0.24189183974051112,0.02523556872467479,0.0,0.0,0.41739111926684264,0,32.95100021362305,68.5,101.5500031
12679,22808,2025-08-08 08:00:00,66.0,2025-08-08 10:00:00+02:00,65985.2,40031.5,1793.25,5900.75,32337.5,1793.25,60405.0,19.2793,27.6302,18.3006,257.7703134777766,20.125,8.75,218.75,19.8,2025-08-08,70.04000091552734,101.0,32.44599914550781,8,4,8,0,1,20373.5,0.6627183179103189,4.202950345460163,22.23,97.95,47.11233051926355,25829.25,14202.25,54.985142812896235,6318.5,55.433079244999995,-116.49390820000002,79.7390004272461,0.2492217991617886,0.02622819476606164,0.0,0.0,0.5353447561401631,0,32.95100021362305,68.5,101.5500031
12680,22809,2025-08-08 09:00:00,8.39,2025-08-08 11:00:00+02:00,70439.52,46651.75,1749.75,6830.5,38071.5,1749.75,60957.5,21.4612,30.695799999999995,18.6012,267.9158746168,21.65,10.625,231.0,25.375,2025-08-08,70.04000091552734,101.0,32.44599914550781,9,4,8,0,1,14305.75,0.7653159987261098,4.4371084706889565,0.0,84.1,45.97994097736988,31612.75,15039.0,47.57257752014614,3302.25,58.71161522000001,-89.81789135999999,79.7390004272461,0.2564057584691936,0.027201646853319918,0.0,0.0,0.6245580936513869,0,32.95100021362305,68.5,101.5500031
12681,22810,2025-08-08 10:00:00,0.0,2025-08-08 12:00:00+02:00,71596.12,51075.25,1696.75,7882.75,41495.75,1696.75,59855.25,22.4445,30.6952,18.6517,266.4826936110976,22.475,12.125,240.75,28.375,2025-08-08,70.04000091552734,101.0,32.44599914550781,10,4,8,0,1,8780.0,0.8533127836149188,4.331723989423536,-0.12,77.05,45.431610778959,35074.75,16000.5,45.61828665920641,1104.0,53.246040125000015,-81.41277927999997,79.7390004272461,0.2634437176627261,0.028155924986449584,0.0,0.4750000000000014,0.6932683430955064,0,32.95100021362305,68.5,101.5500031
12682,22811,2025-08-08 11:00:00,-0.01,2025-08-08 13:00:00+02:00,70492.38,53038.25,1693.75,8785.25,42559.25,1693.75,58595.25,23.395,31.9463,18.7018,268.66640986289485,23.05,13.45,251.25,31.05,2025-08-08,70.04000091552734,101.0,32.44599914550781,11,4,8,0,1,5557.0,0.9051629610070504,4.061384670234388,-1.99,61.97,45.423211042913785,36601.0,16437.25,44.90929209584438,-1809.75,49.4515125,-72.0101855,79.7390004272461,0.2703356767423862,0.02909102916545067,0.0,1.0500000000000007,0.7263259392653285,1,32.95100021362305,68.5,101.5500031
12683,22812,2025-08-08 12:00:00,-0.02,2025-08-08 14:00:00+02:00,67027.7,52934.5,1763.25,9389.75,41781.5,1763.25,56600.5,24.3948,34.5638,18.5016,270.48908864922385,23.45,15.375,260.5,36.175,2025-08-08,70.04000091552734,101.0,32.44599914550781,12,4,8,0,1,3666.0,0.9352302539844647,3.7462117782245032,-0.29,49.06,45.28252027828655,36632.0,16302.5,44.5034396156366,-4357.0,40.678396019999994,-79.10584598,79.7390004272461,0.27708163570817373,0.030006959390323187,0.0,1.4499999999999993,0.7381825247589363,1,32.95100021362305,68.5,101.5500031
12684,22813,2025-08-08 13:00:00,-0.01,2025-08-08 15:00:00+02:00,60718.51,49868.75,1854.75,9284.5,38729.5,1854.75,55147.5,23.7624,33.764399999999995,18.5183,270.97847756525914,23.775,14.55,266.75,36.35,2025-08-08,70.04000091552734,101.0,32.44599914550781,13,4,8,0,0,5278.75,0.9042794322672325,3.476849874563503,-0.01,49.1,45.26350828677938,34797.25,15071.5,43.31233071578932,-4707.75,42.43415687999999,-116.9056544,79.7390004272461,0.2836815945600888,0.030903715661067088,0.0,1.7749999999999986,0.7022893148914657,1,32.95100021362305,68.5,101.5500031
12685,22814,2025-08-08 14:00:00,10.49,2025-08-08 16:00:00+02:00,53527.94,43393.5,1901.75,8541.0,32950.75,1901.75,54732.75,24.7614,34.5638,18.5517,267.4995681755242,24.075,14.375,271.25,34.1,2025-08-08,70.04000091552734,101.0,32.44599914550781,14,4,8,0,0,11339.25,0.7928251365420474,3.1553709481167598,2.0,69.93,45.26350828677938,30515.25,12878.25,42.20266915722466,-3862.5,53.93865247999998,-91.57120576499995,79.7390004272461,0.2901355532981315,0.03178129797768241,0.0,2.0749999999999993,0.602029863180266,0,32.95100021362305,68.5,101.5500031
12686,22815,2025-08-08 15:00:00,71.74,2025-08-08 17:00:00+02:00,47376.67,33323.0,1931.25,7299.25,24092.5,1931.25,54787.0,25.460799999999995,34.6465,18.8517,262.4995681755242,24.0,13.775,271.25,33.025,2025-08-08,70.04000091552734,101.0,32.44599914550781,15,4,8,0,0,21464.0,0.6082282292134579,2.61009695833368,65.59,83.59,44.712917102297304,23816.0,9507.0,39.91854215653342,-1813.5,68.27896081999995,-90.73790030500004,79.7390004272461,0.29644351192230173,0.03263970634016916,0.0,2.0,0.4397484803986806,0,32.95100021362305,68.5,101.5500031
12687,22816,2025-08-08 16:00:00,103.86,2025-08-08 18:00:00+02:00,41646.23,21192.0,1911.25,5847.25,13433.5,1911.25,53985.0,26.5598,36.444500000000005,18.5849,264.5719220916142,23.35,11.5,274.75,30.950000000000003,2025-08-08,70.04000091552734,101.0,32.44599914550781,16,4,8,0,0,32793.0,0.3925534870070291,1.7314558204144412,94.23,96.45,44.68307227177577,15452.5,5739.5,37.142857142857146,-1162.5,113.39878801999998,-65.05504398,79.7390004272461,0.30260547043259955,0.033478940748527294,0.0,1.3500000000000014,0.248837640039115,0,32.95100021362305,68.5,101.5500031
12688,22817,2025-08-08 17:00:00,113.97,2025-08-08 19:00:00+02:00,37917.99,10927.25,1803.25,4540.0,4584.0,1803.25,53091.5,27.3769,37.5445,18.2012,267.37409104734985,22.525,8.649999999999999,276.75,25.85,2025-08-08,70.04000091552734,101.0,32.44599914550781,17,4,8,0,1,42164.25,0.205819198891382,0.7226579423439752,111.95,109.51,44.91730059513185,7668.5,3258.75,42.4952728695312,-1641.25,175.348391805,-8.313636439999982,79.7390004272461,0.3086214288290249,0.034299001202756856,0.0,0.5249999999999986,0.08634150474438629,0,32.95100021362305,68.5,101.5500031
12689,22818,2025-08-08 18:00:00,144.62,2025-08-08 20:00:00+02:00,36090.01,6166.0,1605.75,3817.75,742.5,1605.75,51406.0,26.1771,37.1109,17.934399999999997,269.49095887120234,21.8,6.425,273.0,19.0,2025-08-08,70.04000091552734,101.0,32.44599914550781,18,4,8,0,1,45240.0,0.11994708786524003,0.13690421289406432,141.94,119.23,44.992973968404755,3699.75,2466.25,66.65990945334144,-3381.0,195.07272720499998,1.6930159849999882,79.7390004272461,0.31449138711157787,0.035099887702857845,0.0,0.0,0.01444383923774582,0,32.95100021362305,68.5,101.5500031
12690,22819,2025-08-08 19:00:00,151.51,2025-08-08 21:00:00+02:00,34019.58,4387.75,1383.25,2995.25,9.25,1383.25,49265.5,23.4944,35.56079999999999,17.6342,273.25875981333127,19.975,5.3,272.25,13.4,2025-08-08,70.04000091552734,101.0,32.44599914550781,19,4,8,0,1,44877.75,0.08906334045344848,0.002112595632950564,127.5,117.51,45.171203304437476,3334.75,1053.0,31.576579953519758,-4719.5,165.51809568,-37.833832125000015,79.7390004272461,0.3202153452802583,0.03588160024883021,0.0,0.0,0.0001877581674421739,0,32.95100021362305,68.5,101.5500031
12691,22820,2025-08-08 20:00:00,121.59,2025-08-08 22:00:00+02:00,30849.43,3677.25,1184.0,2493.25,0.0,1184.0,46044.25,20.8463,32.7964,17.5841,276.5719220916142,18.65,4.95,272.0,10.525,2025-08-08,70.04000091552734,101.0,32.44599914550781,20,4,8,0,1,42367.0,0.07986339226290722,0.0,110.0,110.72,46.64080481436499,4211.0,-533.75,-12.675136547138447,-7047.25,126.34617684499999,-47.274254835000036,79.7390004272461,0.32579330333506634,0.036644138840674,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
12692,22821,2025-08-08 21:00:00,108.46,2025-08-08 23:00:00+02:00,29469.07,3127.75,1008.75,2119.0,0.0,1008.75,43036.25,18.6475,28.8487,17.0839,269.18826782321685,16.775,4.55,166.0,9.425,2025-08-08,70.04000091552734,101.0,32.44599914550781,21,4,8,0,1,39908.5,0.07267710358763202,0.0,101.28,102.73,47.072848192523146,5765.75,-2638.0,-45.752937605688764,-8369.75,99.36975312500002,-119.57898487500003,79.7390004272461,0.3312252612760019,0.03738750347838922,0.0,0.0,0.0,0,32.95100021362305,68.5,101.5500031
