,Datetime_UTC,Total_MWh,PV_and_Wind_MWh,Wind_Offshore_MWh,Wind_Onshore_MWh,Photovoltaics_MWh,Other_MWh,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh
3867,2023-06-11 02:00:00+00:00,36504.45,18745.0,4028.25,14715.0,1.75,4028.25,37636.25
3868,2023-06-11 03:00:00+00:00,38014.62,18468.25,3950.5,14060.25,457.5,3950.5,36627.5
3869,2023-06-11 04:00:00+00:00,40801.45,19994.25,3836.25,12673.25,3484.75,3836.25,38205.25
3870,2023-06-11 05:00:00+00:00,44687.62,23190.25,3711.25,9712.75,9766.25,3711.25,40881.25
3871,2023-06-11 06:00:00+00:00,51814.91,28201.0,3435.25,6799.25,17966.5,3435.25,43670.75
3872,2023-06-11 07:00:00+00:00,58792.48,35448.75,3311.5,5883.75,26253.5,3311.5,45869.0
3873,2023-06-11 08:00:00+00:00,62648.72,42430.25,3200.25,6318.25,32911.75,3200.25,48266.0
3874,2023-06-11 09:00:00+00:00,64455.02,46115.75,2412.5,6709.25,36994.0,2412.5,50605.25
3875,2023-06-11 10:00:00+00:00,62718.61,48493.75,2432.25,7432.5,38629.0,2432.25,50796.25
3876,2023-06-11 11:00:00+00:00,60520.8,49071.5,2488.5,7978.0,38605.0,2488.5,49655.5
3877,2023-06-11 12:00:00+00:00,58817.76,47872.25,2555.5,8318.0,36998.75,2555.5,48092.0
3878,2023-06-11 13:00:00+00:00,54809.19,45161.25,2595.5,8518.0,34047.75,2595.5,46370.75
3879,2023-06-11 14:00:00+00:00,50692.91,40722.5,2647.75,9073.75,29001.0,2647.75,45576.5
3880,2023-06-11 15:00:00+00:00,47402.93,36277.0,3669.25,10901.0,21706.75,3669.25,46085.25
3881,2023-06-11 16:00:00+00:00,45439.61,29237.0,3839.5,12126.75,13270.75,3839.5,47322.0
3882,2023-06-11 17:00:00+00:00,44129.41,22689.75,3980.75,12915.0,5794.0,3980.75,47240.25
3883,2023-06-11 18:00:00+00:00,44105.2,19676.75,4078.0,13922.0,1676.75,4078.0,46438.0
3884,2023-06-11 19:00:00+00:00,44871.14,20642.0,4123.75,16358.25,160.0,4123.75,45772.0
3885,2023-06-11 20:00:00+00:00,43459.25,21854.75,4199.0,17652.0,3.75,4199.0,45915.25
3886,2023-06-11 21:00:00+00:00,40188.31,21782.25,4200.5,17581.75,0.0,4200.5,43737.0
3887,2023-06-11 22:00:00+00:00,38601.02,20682.25,4939.75,15742.5,0.0,4939.75,42280.0
3888,2023-06-11 23:00:00+00:00,37181.41,18358.25,3878.25,14480.0,0.0,3878.25,41034.25
3889,2023-06-12 00:00:00+00:00,35480.7,17009.0,3667.25,13341.75,0.0,3667.25,40454.0
3890,2023-06-12 01:00:00+00:00,34698.31,15485.0,3320.25,12164.75,0.0,3320.25,40812.0
3891,2023-06-12 02:00:00+00:00,34919.03,14193.25,2883.75,11308.25,1.25,2883.75,41954.75
3892,2023-06-12 03:00:00+00:00,39334.33,13619.25,2534.5,10653.25,431.5,2534.5,43797.25
3893,2023-06-12 04:00:00+00:00,45530.48,15232.25,2262.5,9488.5,3481.25,2262.5,50945.5
3894,2023-06-12 05:00:00+00:00,50271.42,19201.75,2046.75,7245.75,9909.25,2046.75,56865.5
3895,2023-06-12 06:00:00+00:00,56536.63,24890.25,1830.75,4723.0,18336.5,1830.75,60082.75
3896,2023-06-12 07:00:00+00:00,62990.57,32664.75,1641.75,4279.5,26743.5,1641.75,60982.5
3897,2023-06-12 08:00:00+00:00,68242.61,40763.75,1469.75,5826.25,33467.75,1469.75,62389.0
3898,2023-06-12 09:00:00+00:00,70494.02,46780.75,1335.5,7611.5,37833.75,1335.5,63917.25
3899,2023-06-12 10:00:00+00:00,70432.65,49754.0,1276.0,8646.25,39831.75,1276.0,63750.25
3900,2023-06-12 11:00:00+00:00,67917.14,50030.5,1262.0,8869.25,39899.25,1262.0,62757.0
3901,2023-06-12 12:00:00+00:00,64612.76,48492.75,1263.25,9045.25,38184.25,1263.25,61042.5
3902,2023-06-12 13:00:00+00:00,60477.69,45166.0,1342.75,9073.0,34750.25,1342.75,59957.75
3903,2023-06-12 14:00:00+00:00,56206.6,40482.75,1507.0,9542.25,29433.5,1507.0,58579.75
3904,2023-06-12 15:00:00+00:00,52990.94,34178.0,1739.5,10389.25,22049.25,1739.5,58317.5
3905,2023-06-12 16:00:00+00:00,51341.03,26963.75,2014.75,11465.0,13484.0,2014.75,57958.0
3906,2023-06-12 17:00:00+00:00,48639.02,20719.5,2382.5,12357.0,5980.0,2382.5,57111.25
3907,2023-06-12 18:00:00+00:00,48832.07,17910.0,2873.25,13302.25,1734.5,2873.25,55345.0
3908,2023-06-12 19:00:00+00:00,49096.74,19307.0,3284.5,15863.75,158.75,3284.5,53111.25
3909,2023-06-12 20:00:00+00:00,46749.04,21112.25,3526.25,17583.25,2.75,3526.25,51357.25
3910,2023-06-12 21:00:00+00:00,42675.88,21073.5,3608.75,17464.75,0.0,3608.75,48489.0
3911,2023-06-12 22:00:00+00:00,40281.3,19882.5,4454.75,15427.75,0.0,4454.75,45073.75
3912,2023-06-12 23:00:00+00:00,38038.06,17422.75,3713.5,13709.25,0.0,3713.5,43718.5
3913,2023-06-13 00:00:00+00:00,36295.61,15493.5,3554.5,11939.0,0.0,3554.5,42990.25
3914,2023-06-13 01:00:00+00:00,35655.11,13668.25,3347.5,10320.75,0.0,3347.5,43244.75
3915,2023-06-13 02:00:00+00:00,36227.15,12452.5,3125.75,9325.5,1.25,3125.75,44034.5
3916,2023-06-13 03:00:00+00:00,41015.65,12231.25,2923.5,8854.25,453.5,2923.5,45615.5
3917,2023-06-13 04:00:00+00:00,46456.13,14509.5,2742.25,8260.5,3506.75,2742.25,52623.75
3918,2023-06-13 05:00:00+00:00,52177.33,18987.75,2558.75,6604.75,9824.25,2558.75,58053.0
3919,2023-06-13 06:00:00+00:00,58664.98,25201.5,2330.0,4739.0,18132.5,2330.0,61054.0
3920,2023-06-13 07:00:00+00:00,64488.82,33201.5,2139.25,4725.25,26337.0,2139.25,61858.0
3921,2023-06-13 08:00:00+00:00,69034.55,41292.75,2023.0,6318.75,32951.0,2023.0,62977.0
3922,2023-06-13 09:00:00+00:00,71418.83,47191.5,1919.0,7877.5,37395.0,1919.0,64233.75
3923,2023-06-13 10:00:00+00:00,71279.48,50075.5,1857.25,8841.25,39377.0,1857.25,64017.25
3924,2023-06-13 11:00:00+00:00,69527.07,50364.5,1847.0,9434.5,39083.0,1847.0,63189.0
3925,2023-06-13 12:00:00+00:00,66901.45,49197.5,1882.75,10299.5,37015.25,1882.75,61565.75
3926,2023-06-13 13:00:00+00:00,62717.37,46342.25,1945.25,11157.25,33239.75,1945.25,60263.75
3927,2023-06-13 14:00:00+00:00,58157.3,42222.75,2050.0,12305.75,27867.0,2050.0,58884.75
3928,2023-06-13 15:00:00+00:00,55242.07,36686.75,2225.25,13572.25,20889.25,2225.25,58713.75
3929,2023-06-13 16:00:00+00:00,53258.68,30092.5,2528.75,14531.25,13032.5,2528.75,58644.75
3930,2023-06-13 17:00:00+00:00,49936.16,24075.75,2929.75,14867.0,6279.0,2929.75,58216.0
3931,2023-06-13 18:00:00+00:00,47332.11,19653.0,3171.25,14645.25,1836.5,3171.25,56224.75
3932,2023-06-13 19:00:00+00:00,46480.26,19092.0,3300.0,15626.75,165.25,3300.0,53715.5
3933,2023-06-13 20:00:00+00:00,44558.39,19708.0,3350.25,16355.0,2.75,3350.25,51793.0
3934,2023-06-13 21:00:00+00:00,40558.27,19232.25,3297.25,15935.0,0.0,3297.25,48956.25
3935,2023-06-13 22:00:00+00:00,37576.4,16964.25,3362.5,13601.75,0.0,3362.5,46150.5
3936,2023-06-13 23:00:00+00:00,36350.58,14980.0,2630.0,12350.0,0.0,2630.0,44505.25
3937,2023-06-14 00:00:00+00:00,35160.63,13873.5,2469.0,11404.5,0.0,2469.0,43786.0
3938,2023-06-14 01:00:00+00:00,35271.34,12830.25,2281.5,10548.75,0.0,2281.5,44100.75
3939,2023-06-14 02:00:00+00:00,36391.34,12030.75,2055.75,9973.25,1.75,2055.75,44812.0
3940,2023-06-14 03:00:00+00:00,42661.1,11984.5,1927.0,9592.75,464.75,1927.0,46311.25
3941,2023-06-14 04:00:00+00:00,47795.61,14120.5,1924.25,8803.0,3393.25,1924.25,53218.25
3942,2023-06-14 05:00:00+00:00,53140.63,18088.5,1895.0,6639.25,9554.25,1895.0,58351.5
3943,2023-06-14 06:00:00+00:00,60061.88,24300.0,1798.0,4843.25,17658.75,1798.0,61499.25
3944,2023-06-14 07:00:00+00:00,63604.96,32670.75,1625.25,5460.5,25585.0,1625.25,62668.0
3945,2023-06-14 08:00:00+00:00,65415.65,39859.25,1415.75,6896.0,31547.5,1415.75,64047.25
3946,2023-06-14 09:00:00+00:00,66025.01,43881.5,1210.0,8136.75,34534.75,1210.0,64930.5
3947,2023-06-14 10:00:00+00:00,64618.64,44881.5,1064.5,8951.5,34865.5,1064.5,64412.0
3948,2023-06-14 11:00:00+00:00,61222.51,43764.25,969.5,9164.25,33630.5,969.5,63356.25
3949,2023-06-14 12:00:00+00:00,57424.98,41436.25,916.0,9166.25,31354.0,916.0,61848.5
3950,2023-06-14 13:00:00+00:00,53617.07,37738.5,939.5,8688.25,28110.75,939.5,60477.5
3951,2023-06-14 14:00:00+00:00,50443.95,32995.75,1117.25,8323.5,23555.0,1117.25,59058.25
3952,2023-06-14 15:00:00+00:00,50214.93,27352.75,1407.5,8182.75,17762.5,1407.5,58769.25
3953,2023-06-14 16:00:00+00:00,49875.93,21073.0,1713.0,8156.25,11203.75,1713.0,58262.0
3954,2023-06-14 17:00:00+00:00,46600.15,15366.0,1973.5,8008.75,5383.75,1973.5,57657.75
3955,2023-06-14 18:00:00+00:00,44231.68,11202.25,2130.0,7326.0,1746.25,2130.0,55998.5
3956,2023-06-14 19:00:00+00:00,42986.04,10030.5,2193.0,7654.25,183.25,2193.0,53412.5
3957,2023-06-14 20:00:00+00:00,39664.75,10206.25,2150.25,8053.75,2.25,2150.25,51566.5
3958,2023-06-14 21:00:00+00:00,36272.65,9865.0,1927.0,7938.0,0.0,1927.0,48567.25
3959,2023-06-14 22:00:00+00:00,34095.11,9168.0,1913.75,7254.25,0.0,1913.75,45474.5
3960,2023-06-14 23:00:00+00:00,32410.32,7442.75,1102.5,6340.25,0.0,1102.5,44057.0
3961,2023-06-15 00:00:00+00:00,31349.15,6462.5,785.5,5677.0,0.0,785.5,43439.75
3962,2023-06-15 01:00:00+00:00,31739.83,5451.25,560.5,4890.75,0.0,560.5,43680.25
3963,2023-06-15 02:00:00+00:00,33316.57,4696.25,391.0,4304.0,1.25,391.0,44180.5
3964,2023-06-15 03:00:00+00:00,39402.23,4528.25,277.0,3831.0,420.25,277.0,45979.0
3965,2023-06-15 04:00:00+00:00,45083.6,6457.0,206.0,3198.0,3053.0,206.0,53251.75
3966,2023-06-15 05:00:00+00:00,49919.75,11247.0,175.0,2315.25,8756.75,175.0,58126.75
3967,2023-06-15 06:00:00+00:00,55704.35,17738.5,177.25,1342.0,16219.25,177.25,60615.75
3968,2023-06-15 07:00:00+00:00,58072.37,24636.75,208.25,943.25,23485.25,208.25,61689.5
3969,2023-06-15 08:00:00+00:00,59719.72,30231.25,237.0,1253.75,28740.5,237.0,62958.5
3970,2023-06-15 09:00:00+00:00,61431.79,33530.25,274.5,1750.25,31505.5,274.5,63823.0
3971,2023-06-15 10:00:00+00:00,60619.9,34866.25,321.0,2332.5,32212.75,321.0,63756.0
3972,2023-06-15 11:00:00+00:00,59001.61,34806.0,387.25,2977.5,31441.25,387.25,63018.5
3973,2023-06-15 12:00:00+00:00,56983.31,34221.75,537.25,3877.75,29806.75,537.25,61279.0
3974,2023-06-15 13:00:00+00:00,53538.06,32494.75,727.75,4643.5,27123.5,727.75,59237.75
3975,2023-06-15 14:00:00+00:00,50955.97,29499.25,941.25,5420.25,23137.75,941.25,57456.5
3976,2023-06-15 15:00:00+00:00,49940.4,24781.0,1090.75,6015.75,17674.5,1090.75,57138.5
3977,2023-06-15 16:00:00+00:00,48095.96,18461.25,1164.5,6126.0,11170.75,1164.5,56825.75
3978,2023-06-15 17:00:00+00:00,44578.12,12343.5,1202.0,5804.75,5336.75,1202.0,56554.75
3979,2023-06-15 18:00:00+00:00,41766.02,7914.5,1226.25,4963.25,1725.0,1226.25,55061.25
3980,2023-06-15 19:00:00+00:00,41212.39,6188.0,1183.75,4851.0,153.25,1183.75,53016.75
3981,2023-06-15 20:00:00+00:00,36889.87,5969.75,1101.0,4866.75,2.0,1101.0,50878.0
3982,2023-06-15 21:00:00+00:00,36043.8,5525.25,983.25,4542.0,0.0,983.25,47662.5
3983,2023-06-15 22:00:00+00:00,33348.12,4525.0,758.0,3767.0,0.0,758.0,46814.25
3984,2023-06-15 23:00:00+00:00,32277.06,3996.0,589.75,3406.25,0.0,589.75,45186.75
3985,2023-06-16 00:00:00+00:00,31819.03,3711.5,544.5,3167.0,0.0,544.5,44196.25
3986,2023-06-16 01:00:00+00:00,32294.41,3494.0,570.5,2923.5,0.0,570.5,44428.5
3987,2023-06-16 02:00:00+00:00,34364.98,3386.75,610.0,2775.75,1.0,610.0,45015.5
3988,2023-06-16 03:00:00+00:00,39166.27,3663.0,626.75,2692.5,343.75,626.75,45773.75
3989,2023-06-16 04:00:00+00:00,46082.38,5815.75,631.0,2419.75,2765.0,631.0,51887.0
3990,2023-06-16 05:00:00+00:00,51758.49,10589.25,602.25,1831.0,8156.0,602.25,57402.0
3991,2023-06-16 06:00:00+00:00,57332.04,16972.25,569.75,1304.5,15098.0,569.75,60345.75
3992,2023-06-16 07:00:00+00:00,60629.89,23841.75,558.25,1358.0,21925.5,558.25,61401.5
3993,2023-06-16 08:00:00+00:00,62369.13,29474.25,616.25,1977.0,26881.0,616.25,62770.0
3994,2023-06-16 09:00:00+00:00,63222.8,32484.0,639.0,2844.5,29000.5,639.0,63488.5
3995,2023-06-16 10:00:00+00:00,62556.32,33839.5,659.5,3838.75,29341.25,659.5,62804.75
3996,2023-06-16 11:00:00+00:00,60755.61,34329.0,696.0,4954.25,28678.75,696.0,61520.0
3997,2023-06-16 12:00:00+00:00,58659.56,34172.25,762.25,6220.25,27189.75,762.25,59747.0
3998,2023-06-16 13:00:00+00:00,56058.58,32313.5,828.0,6852.25,24633.25,828.0,58507.25
3999,2023-06-16 14:00:00+00:00,52018.03,29328.25,911.0,7113.25,21304.0,911.0,57441.5
4000,2023-06-16 15:00:00+00:00,48672.63,24614.5,943.25,6989.0,16682.25,943.25,57404.75
4001,2023-06-16 16:00:00+00:00,46938.11,18053.0,900.0,6346.75,10806.25,900.0,57247.75
4002,2023-06-16 17:00:00+00:00,42721.19,11450.25,809.25,5359.5,5281.5,809.25,56221.25
4003,2023-06-16 18:00:00+00:00,39757.44,6618.5,731.25,4190.75,1696.5,731.25,54253.0
4004,2023-06-16 19:00:00+00:00,38659.58,4623.5,665.5,3790.5,167.5,665.5,51899.25
4005,2023-06-16 20:00:00+00:00,35016.23,4353.75,606.0,3746.0,1.75,606.0,50127.25
4006,2023-06-16 21:00:00+00:00,31407.29,4238.25,571.5,3666.75,0.0,571.5,47075.75
4007,2023-06-16 22:00:00+00:00,28056.66,3955.5,475.75,3479.75,0.0,475.75,42272.75
4008,2023-06-16 23:00:00+00:00,26292.02,3632.5,396.5,3236.0,0.0,396.5,40715.25
4009,2023-06-17 00:00:00+00:00,24758.23,3382.5,382.75,2999.75,0.0,382.75,39587.5
4010,2023-06-17 01:00:00+00:00,24358.34,3128.0,376.25,2751.75,0.0,376.25,39368.25
4011,2023-06-17 02:00:00+00:00,24066.22,2949.5,371.0,2577.25,1.25,371.0,39127.0
4012,2023-06-17 03:00:00+00:00,26208.07,3105.25,356.75,2377.25,371.25,356.75,38122.25
4013,2023-06-17 04:00:00+00:00,30507.01,5210.25,315.0,1948.25,2947.0,315.0,40263.0
4014,2023-06-17 05:00:00+00:00,37368.88,9985.25,256.75,1347.0,8381.5,256.75,43560.75
4015,2023-06-17 06:00:00+00:00,45725.7,16915.5,200.25,867.5,15847.75,200.25,47010.75
4016,2023-06-17 07:00:00+00:00,50400.63,24443.75,142.0,767.75,23534.0,142.0,49283.0
4017,2023-06-17 08:00:00+00:00,53942.07,30696.25,91.0,1003.5,29601.75,91.0,51132.25
4018,2023-06-17 09:00:00+00:00,55299.62,34479.5,68.0,1309.0,33102.5,68.0,52526.5
4019,2023-06-17 10:00:00+00:00,54464.61,36221.75,55.5,1588.75,34577.5,55.5,52436.75
4020,2023-06-17 11:00:00+00:00,52034.51,36315.0,57.5,1976.0,34281.5,57.5,51612.5
4021,2023-06-17 12:00:00+00:00,49064.27,35088.5,78.0,2591.0,32419.5,78.0,49933.5
4022,2023-06-17 13:00:00+00:00,44821.56,32594.75,108.5,3027.75,29458.5,108.5,48812.75
4023,2023-06-17 14:00:00+00:00,41316.59,28375.0,137.25,3321.0,24916.75,137.25,47562.25
4024,2023-06-17 15:00:00+00:00,38555.99,22386.75,149.5,3276.0,18961.25,149.5,47730.0
4025,2023-06-17 16:00:00+00:00,36461.39,14970.25,176.25,2904.25,11889.75,176.25,47801.5
4026,2023-06-17 17:00:00+00:00,33113.37,8138.5,211.25,2361.0,5566.25,211.25,47329.5
4027,2023-06-17 18:00:00+00:00,30631.81,3765.0,186.75,1795.25,1783.0,186.75,45831.75
4028,2023-06-17 19:00:00+00:00,30092.72,2027.25,177.5,1694.25,155.5,177.5,44513.25
4029,2023-06-17 20:00:00+00:00,27690.87,1780.25,163.5,1615.0,1.75,163.5,43637.5
4030,2023-06-17 21:00:00+00:00,23892.18,1593.25,151.75,1441.5,0.0,151.75,41562.25
4031,2023-06-17 22:00:00+00:00,21527.53,1399.75,166.75,1233.0,0.0,166.75,39606.25
4032,2023-06-17 23:00:00+00:00,20537.55,1334.5,192.5,1142.0,0.0,192.5,38165.5
4033,2023-06-18 00:00:00+00:00,20145.73,1361.5,229.25,1132.25,0.0,229.25,37207.0
4034,2023-06-18 01:00:00+00:00,20036.7,1375.5,252.75,1122.75,0.0,252.75,36555.25
4035,2023-06-18 02:00:00+00:00,19999.64,1441.0,261.0,1178.75,1.25,261.0,36346.0
4036,2023-06-18 03:00:00+00:00,23400.45,1966.5,263.0,1242.75,460.75,263.0,35153.5
4037,2023-06-18 04:00:00+00:00,28618.28,4790.75,286.25,1266.25,3238.25,286.25,36467.5
4038,2023-06-18 05:00:00+00:00,34981.69,10529.5,302.75,1157.75,9069.0,302.75,38946.75
4039,2023-06-18 06:00:00+00:00,42414.52,18269.75,293.25,823.25,17153.25,293.25,41870.5
4040,2023-06-18 07:00:00+00:00,48543.8,26077.5,265.75,490.5,25321.25,265.75,44796.5
4041,2023-06-18 08:00:00+00:00,53096.76,32344.75,230.75,414.5,31699.5,230.75,48008.0
4042,2023-06-18 09:00:00+00:00,55279.65,36278.75,231.75,475.5,35571.5,231.75,50158.0
4043,2023-06-18 10:00:00+00:00,54296.7,38134.25,261.0,613.25,37260.0,261.0,50442.5
4044,2023-06-18 11:00:00+00:00,51515.12,38144.5,307.75,841.5,36995.25,307.75,49197.75
4045,2023-06-18 12:00:00+00:00,47208.9,36213.5,398.75,1164.25,34650.5,398.75,47961.75
4046,2023-06-18 13:00:00+00:00,41900.43,32649.25,512.75,1344.0,30792.5,512.75,46739.0
4047,2023-06-18 14:00:00+00:00,38353.09,27560.75,648.25,1565.0,25347.5,648.25,45708.0
4048,2023-06-18 15:00:00+00:00,36498.58,21318.75,800.75,1760.5,18757.5,800.75,45455.0
4049,2023-06-18 16:00:00+00:00,36266.69,14465.75,987.0,2014.25,11464.5,987.0,46134.5
4050,2023-06-18 17:00:00+00:00,35577.27,9019.5,1221.5,2396.5,5401.5,1221.5,46208.75
4051,2023-06-18 18:00:00+00:00,34497.97,5989.0,1422.0,2917.5,1649.5,1422.0,45732.75
4052,2023-06-18 19:00:00+00:00,36060.92,5898.25,1598.25,4163.0,137.0,1598.25,44993.75
4053,2023-06-18 20:00:00+00:00,35851.3,7539.0,1750.0,5787.25,1.75,1750.0,45052.75
4054,2023-06-18 21:00:00+00:00,34630.44,9076.0,1914.75,7161.25,0.0,1914.75,43177.0
4055,2023-06-18 22:00:00+00:00,32923.82,11765.75,3128.5,8637.25,0.0,3128.5,41907.5
4056,2023-06-18 23:00:00+00:00,33555.57,12123.25,2432.0,9691.25,0.0,2432.0,40711.25
4057,2023-06-19 00:00:00+00:00,33320.18,12969.5,2557.75,10411.75,0.0,2557.75,40172.75
4058,2023-06-19 01:00:00+00:00,33731.66,13073.25,2609.25,10464.0,0.0,2609.25,40474.5
4059,2023-06-19 02:00:00+00:00,35960.8,13188.75,2648.25,10539.5,1.0,2648.25,41473.25
4060,2023-06-19 03:00:00+00:00,41118.05,13350.75,2653.75,10302.25,394.75,2653.75,44054.5
4061,2023-06-19 04:00:00+00:00,46349.49,14798.0,2575.75,9581.5,2640.75,2575.75,51347.5
4062,2023-06-19 05:00:00+00:00,50698.6,17403.25,2374.25,8408.25,6620.75,2374.25,57012.5
4063,2023-06-19 06:00:00+00:00,55192.58,20779.5,2165.5,6804.75,11809.25,2165.5,59811.0
4064,2023-06-19 07:00:00+00:00,59004.82,24567.75,1987.25,5267.5,17313.0,1987.25,61188.25
4065,2023-06-19 08:00:00+00:00,61199.76,28416.5,1788.75,4507.0,22120.75,1788.75,62715.0
4066,2023-06-19 09:00:00+00:00,62230.28,31575.75,1668.75,4127.25,25779.75,1668.75,63878.75
4067,2023-06-19 10:00:00+00:00,61805.76,33982.75,1575.5,3955.5,28451.75,1575.5,64076.75
4068,2023-06-19 11:00:00+00:00,59608.66,35048.5,1519.75,3967.0,29561.75,1519.75,63702.75
4069,2023-06-19 12:00:00+00:00,56350.38,34772.5,1453.75,4125.0,29193.75,1453.75,62127.5
4070,2023-06-19 13:00:00+00:00,53769.2,31857.75,1405.25,3897.75,26554.75,1405.25,61005.25
4071,2023-06-19 14:00:00+00:00,51331.75,27366.5,1264.75,3671.25,22430.5,1264.75,59353.5
4072,2023-06-19 15:00:00+00:00,49035.39,21072.0,1011.25,3347.75,16713.0,1011.25,58700.5
4073,2023-06-19 16:00:00+00:00,47561.84,14412.5,785.75,2990.75,10636.0,785.75,58110.0
4074,2023-06-19 17:00:00+00:00,44863.53,8574.0,604.25,2756.25,5213.5,604.25,57326.75
4075,2023-06-19 18:00:00+00:00,42428.68,4873.5,458.25,2629.0,1786.25,458.25,55666.75
4076,2023-06-19 19:00:00+00:00,41582.68,3655.5,348.0,3134.0,173.5,348.0,53107.5
4077,2023-06-19 20:00:00+00:00,38193.74,4063.5,299.5,3763.0,1.0,299.5,51434.25
4078,2023-06-19 21:00:00+00:00,35492.42,4421.5,309.0,4112.5,0.0,309.0,48254.0
4079,2023-06-19 22:00:00+00:00,33897.39,5115.75,702.0,4413.75,0.0,702.0,43944.25
4080,2023-06-19 23:00:00+00:00,33395.55,5125.5,477.25,4648.25,0.0,477.25,42391.25
4081,2023-06-20 00:00:00+00:00,33151.92,5321.5,372.5,4949.0,0.0,372.5,42176.25
4082,2023-06-20 01:00:00+00:00,33689.06,5165.75,315.25,4850.5,0.0,315.25,43600.75
4083,2023-06-20 02:00:00+00:00,35626.48,5170.25,367.25,4801.75,1.25,367.25,44277.0
4084,2023-06-20 03:00:00+00:00,40917.62,5584.75,476.0,4683.0,425.75,476.0,46738.25
4085,2023-06-20 04:00:00+00:00,46426.54,7626.75,571.5,4325.0,2730.25,571.5,54076.5
4086,2023-06-20 05:00:00+00:00,51070.13,11396.5,637.0,3645.75,7113.75,637.0,58570.75
4087,2023-06-20 06:00:00+00:00,56155.43,16319.25,700.75,2639.5,12979.0,700.75,60572.25
4088,2023-06-20 07:00:00+00:00,60497.22,22410.75,795.25,2109.0,19506.5,795.25,61634.75
4089,2023-06-20 08:00:00+00:00,63762.27,28455.75,907.25,2146.0,25402.5,907.25,62891.5
4090,2023-06-20 09:00:00+00:00,66230.73,33617.0,1116.0,2447.5,30053.5,1116.0,64428.75
4091,2023-06-20 10:00:00+00:00,66021.37,36846.5,1352.5,2758.75,32735.25,1352.5,64767.5
4092,2023-06-20 11:00:00+00:00,64306.54,37786.25,1579.25,2998.0,33209.0,1579.25,64105.75
4093,2023-06-20 12:00:00+00:00,61605.31,36850.75,1790.0,3380.0,31680.75,1790.0,62521.75
4094,2023-06-20 13:00:00+00:00,57844.4,33941.25,2060.25,3508.0,28373.0,2060.25,60952.25
4095,2023-06-20 14:00:00+00:00,54375.01,29438.25,2362.75,3668.5,23407.0,2362.75,59373.5
4096,2023-06-20 15:00:00+00:00,51778.11,23570.75,2629.5,3795.75,17145.5,2629.5,58520.0
4097,2023-06-20 16:00:00+00:00,51145.03,17579.25,2855.0,4185.5,10538.75,2855.0,57871.0
4098,2023-06-20 17:00:00+00:00,49017.26,12954.25,2964.0,4840.0,5150.25,2964.0,57092.5
4099,2023-06-20 18:00:00+00:00,46331.58,9876.5,2905.0,5271.5,1700.0,2905.0,55536.75
4100,2023-06-20 19:00:00+00:00,45352.87,9231.75,2701.25,6392.0,138.5,2701.25,53046.75
4101,2023-06-20 20:00:00+00:00,42289.28,9894.75,2486.75,7407.25,0.75,2486.75,51433.0
4102,2023-06-20 21:00:00+00:00,38132.75,9917.5,2183.0,7734.5,0.0,2183.0,48336.0
4103,2023-06-20 22:00:00+00:00,36044.74,7870.5,2224.75,5645.75,0.0,2224.75,45378.25
4104,2023-06-20 23:00:00+00:00,34268.07,6927.25,1458.75,5468.5,0.0,1458.75,43631.0
4105,2023-06-21 00:00:00+00:00,34068.36,6759.5,1395.75,5363.75,0.0,1395.75,42999.5
4106,2023-06-21 01:00:00+00:00,34633.1,6392.75,1315.5,5077.25,0.0,1315.5,43092.0
4107,2023-06-21 02:00:00+00:00,36211.97,6313.0,1276.25,5035.25,1.5,1276.25,44330.75
4108,2023-06-21 03:00:00+00:00,41113.96,6886.25,1381.75,5096.0,408.5,1381.75,47061.0
4109,2023-06-21 04:00:00+00:00,46171.12,9094.25,1510.5,4889.25,2694.5,1510.5,53643.5
4110,2023-06-21 05:00:00+00:00,51941.19,13039.5,1615.25,4311.75,7112.5,1615.25,58157.75
4111,2023-06-21 06:00:00+00:00,57584.31,18471.25,1704.5,3947.5,12819.25,1704.5,60951.0
4112,2023-06-21 07:00:00+00:00,61048.3,24425.25,1747.0,3970.5,18707.75,1747.0,62147.75
4113,2023-06-21 08:00:00+00:00,63492.1,29880.75,1708.0,4253.25,23919.5,1708.0,63385.75
4114,2023-06-21 09:00:00+00:00,64040.67,33565.25,1613.5,4487.25,27464.5,1613.5,64382.0
4115,2023-06-21 10:00:00+00:00,63976.97,35868.25,1461.0,4739.75,29667.5,1461.0,64559.75
4116,2023-06-21 11:00:00+00:00,61641.57,36333.5,1300.75,4973.25,30059.5,1300.75,64008.5
4117,2023-06-21 12:00:00+00:00,59124.58,34343.0,1128.0,5247.25,27967.75,1128.0,62174.25
4118,2023-06-21 13:00:00+00:00,55228.75,31057.75,983.25,5233.75,24840.75,983.25,59077.25
4119,2023-06-21 14:00:00+00:00,52174.98,26469.75,882.0,5119.25,20468.5,882.0,59207.0
4120,2023-06-21 15:00:00+00:00,49450.48,21062.25,812.5,4808.25,15441.5,812.5,58917.5
4121,2023-06-21 16:00:00+00:00,48500.59,14879.5,711.25,4204.0,9964.25,711.25,58720.25
4122,2023-06-21 17:00:00+00:00,45320.75,9182.0,558.25,3523.5,5100.25,558.25,57807.75
4123,2023-06-21 18:00:00+00:00,43376.43,5072.5,475.5,2902.5,1694.5,475.5,55805.25
4124,2023-06-21 19:00:00+00:00,42516.44,3641.75,471.25,3020.5,150.0,471.25,53405.0
