timestamp_gmt,onshore_temperature_2m_c,onshore_wind_speed_10m_kmh,onshore_wind_direction_10m_deg,onshore_wind_gusts_10m_kmh
2023-04-09 04:00:00,3.125,3.1500000000000004,154.0,6.574999999999999
2023-04-09 05:00:00,3.2,3.4000000000000004,80.75,6.6
2023-04-09 06:00:00,3.5,3.0999999999999996,168.75,7.675
2023-04-09 07:00:00,5.125,4.55,86.0,11.425
2023-04-09 08:00:00,6.975,5.75,91.5,14.3
2023-04-09 09:00:00,8.7,6.325,180.0,15.85
2023-04-09 10:00:00,10.125,6.574999999999999,99.0,16.575000000000003
2023-04-09 11:00:00,11.275,7.1,100.0,17.9
2023-04-09 12:00:00,11.524999999999999,7.5,101.5,18.625
2023-04-09 13:00:00,12.100000000000001,8.0,107.75,19.55
2023-04-09 14:00:00,12.45,8.15,112.75,19.925
2023-04-09 15:00:00,12.375,8.100000000000001,117.0,20.325
2023-04-09 16:00:00,12.05,8.225,119.5,19.9
2023-04-09 17:00:00,11.3,6.85,113.5,18.725
2023-04-09 18:00:00,10.05,6.125,104.5,14.675
2023-04-09 19:00:00,8.600000000000001,5.8,103.5,11.95
2023-04-09 20:00:00,7.475,5.875,105.0,11.7
2023-04-09 21:00:00,6.675,5.8,106.25,11.9
2023-04-09 22:00:00,6.1,6.4,115.0,12.799999999999999
2023-04-09 23:00:00,5.8999999999999995,6.674999999999999,125.0,13.749999999999998
2023-04-10 00:00:00,4.9,6.674999999999999,124.5,13.749999999999998
2023-04-10 01:00:00,4.5249999999999995,6.475,128.5,13.575
2023-04-10 02:00:00,4.3999999999999995,6.5,126.5,13.024999999999999
2023-04-10 03:00:00,4.45,6.775,127.75,13.675
2023-04-10 04:00:00,4.25,6.725,127.25,13.475
2023-04-10 05:00:00,4.175,7.025,129.5,14.4
2023-04-10 06:00:00,5.025,7.675,132.0,15.924999999999999
2023-04-10 07:00:00,7.3,8.1,134.5,18.425
2023-04-10 08:00:00,9.925,11.5,146.0,25.4
2023-04-10 09:00:00,11.974999999999998,13.625,152.25,30.15
2023-04-10 10:00:00,13.6,14.349999999999998,153.75,32.3
2023-04-10 11:00:00,14.75,15.9,162.0,35.625
2023-04-10 12:00:00,16.475,18.225,162.25,37.900000000000006
2023-04-10 13:00:00,16.650000000000002,19.2,165.5,42.099999999999994
2023-04-10 14:00:00,16.6,19.224999999999998,167.0,42.3
2023-04-10 15:00:00,16.175,18.35,166.5,41.575
2023-04-10 16:00:00,15.55,16.950000000000003,166.75,39.5
2023-04-10 17:00:00,14.650000000000002,14.425,163.5,35.925
2023-04-10 18:00:00,14.725,15.750000000000002,171.75,30.325000000000003
2023-04-10 19:00:00,13.25,13.975000000000001,161.0,31.3
2023-04-10 20:00:00,12.6,13.6,168.25,29.875
2023-04-10 21:00:00,11.725,13.575000000000001,171.5,28.8
2023-04-10 22:00:00,10.799999999999999,13.65,204.75,30.150000000000002
2023-04-10 23:00:00,9.899999999999999,13.1,178.75,29.525000000000002
2023-04-11 00:00:00,9.85,14.875,185.0,30.450000000000003
2023-04-11 01:00:00,9.65,15.5,199.0,32.125
2023-04-11 02:00:00,9.424999999999999,15.775,204.5,33.2
2023-04-11 03:00:00,9.0,16.475,223.5,35.449999999999996
2023-04-11 04:00:00,8.325000000000001,15.749999999999998,232.25,35.825
2023-04-11 05:00:00,7.9,15.85,234.25,35.55
2023-04-11 06:00:00,7.75,15.175,236.0,34.449999999999996
2023-04-11 07:00:00,8.1,17.150000000000002,249.25,38.25
2023-04-11 08:00:00,8.625,19.475,257.5,44.375
2023-04-11 09:00:00,9.025,20.525000000000002,258.75,48.85
2023-04-11 10:00:00,9.625,20.425,259.75,50.025
2023-04-11 11:00:00,9.775,20.8,260.25,51.199999999999996
2023-04-11 12:00:00,9.625,20.875,267.25,52.65
2023-04-11 13:00:00,10.125,20.575,272.0,53.550000000000004
2023-04-11 14:00:00,10.024999999999999,20.6,274.0,52.9
2023-04-11 15:00:00,9.975000000000001,17.975,274.25,50.225
2023-04-11 16:00:00,9.625,16.775000000000002,276.25,45.625
2023-04-11 17:00:00,9.175,13.2,278.5,42.025000000000006
2023-04-11 18:00:00,8.275,10.024999999999999,273.75,29.35
2023-04-11 19:00:00,7.15,7.0,247.0,19.45
2023-04-11 20:00:00,6.35,6.674999999999999,207.25,14.575
2023-04-11 21:00:00,5.0,5.925,191.25,13.774999999999999
2023-04-11 22:00:00,4.55,5.6,174.25,11.975000000000001
2023-04-11 23:00:00,4.325,6.075,165.25,12.524999999999999
2023-04-12 00:00:00,4.125,6.7,163.5,13.675
2023-04-12 01:00:00,3.975,7.4,156.0,14.675
2023-04-12 02:00:00,3.925,8.174999999999999,144.75,16.475
2023-04-12 03:00:00,3.7249999999999996,10.575000000000001,140.5,19.6
2023-04-12 04:00:00,3.8,12.274999999999999,140.75,25.3
2023-04-12 05:00:00,4.0,13.475,140.0,27.725
2023-04-12 06:00:00,5.1,14.75,141.75,30.675
2023-04-12 07:00:00,6.625,15.799999999999999,143.0,33.675
2023-04-12 08:00:00,8.275,17.85,146.25,37.975
2023-04-12 09:00:00,9.950000000000001,17.299999999999997,152.5,39.925
2023-04-12 10:00:00,10.475,18.475,160.0,40.699999999999996
2023-04-12 11:00:00,10.950000000000001,19.175,175.0,44.574999999999996
2023-04-12 12:00:00,10.95,16.675,173.0,42.3
2023-04-12 13:00:00,10.350000000000001,15.875,191.25,38.9
2023-04-12 14:00:00,10.2,16.0,187.5,37.25
2023-04-12 15:00:00,9.8,13.075000000000001,182.75,35.0
2023-04-12 16:00:00,9.45,12.5,172.0,29.55
2023-04-12 17:00:00,9.075,11.675,166.0,27.775
2023-04-12 18:00:00,8.675,10.600000000000001,182.25,25.299999999999997
2023-04-12 19:00:00,8.225,9.700000000000001,194.75,24.55
2023-04-12 20:00:00,7.875,10.225,192.5,23.674999999999997
2023-04-12 21:00:00,6.95,9.875,217.0,25.9
2023-04-12 22:00:00,6.3,7.574999999999999,212.75,21.85
2023-04-12 23:00:00,5.950000000000001,9.275,212.0,19.7
2023-04-13 00:00:00,5.550000000000001,10.35,202.0,22.4
2023-04-13 01:00:00,5.1,10.6,198.5,23.25
2023-04-13 02:00:00,4.875,10.774999999999999,192.5,23.475
2023-04-13 03:00:00,4.9,12.15,183.5,24.65
2023-04-13 04:00:00,4.775,12.675,179.75,27.875
2023-04-13 05:00:00,4.95,13.325,180.75,29.6
2023-04-13 06:00:00,5.875,14.275,188.0,31.95
2023-04-13 07:00:00,6.7250000000000005,14.875,193.75,33.724999999999994
2023-04-13 08:00:00,7.875,18.75,208.0,41.05
2023-04-13 09:00:00,8.774999999999999,18.700000000000003,217.75,43.275
2023-04-13 10:00:00,9.875,17.224999999999998,218.25,41.675
2023-04-13 11:00:00,10.8,18.5,222.5,41.375
2023-04-13 12:00:00,11.1,17.075000000000003,221.0,41.3
2023-04-13 13:00:00,11.424999999999999,16.15,225.25,40.95
2023-04-13 14:00:00,11.25,15.575,230.75,37.7
2023-04-13 15:00:00,11.325,13.4,235.0,34.925
2023-04-13 16:00:00,11.0,10.575,238.0,30.325
2023-04-13 17:00:00,10.5,7.25,244.0,24.2
2023-04-13 18:00:00,9.75,4.4,232.0,15.75
2023-04-13 19:00:00,8.4,3.8249999999999997,209.5,8.725
2023-04-13 20:00:00,7.6,3.75,223.0,6.949999999999999
2023-04-13 21:00:00,5.574999999999999,3.9749999999999996,126.5,6.125
2023-04-13 22:00:00,5.074999999999999,4.15,123.75,6.55
2023-04-13 23:00:00,4.675,4.05,109.75,7.6499999999999995
2023-04-14 00:00:00,3.8,3.825,178.5,7.925
2023-04-14 01:00:00,3.4000000000000004,4.05,179.25,7.299999999999999
2023-04-14 02:00:00,3.125,3.9,178.0,7.375000000000001
2023-04-14 03:00:00,2.55,4.025,178.0,7.4
2023-04-14 04:00:00,2.675,4.025,174.5,7.375
2023-04-14 05:00:00,2.6750000000000003,3.6500000000000004,82.0,7.025
2023-04-14 06:00:00,3.825,3.4499999999999997,80.5,8.225
2023-04-14 07:00:00,6.35,3.4000000000000004,66.75,9.475
2023-04-14 08:00:00,8.7,4.725,55.75,11.975000000000001
2023-04-14 09:00:00,10.325,6.35,150.25,16.099999999999998
2023-04-14 10:00:00,11.0,8.424999999999999,158.5,20.075
2023-04-14 11:00:00,11.225,8.825,71.75,22.575000000000003
2023-04-14 12:00:00,11.725,10.100000000000001,70.75,22.6
2023-04-14 13:00:00,11.524999999999999,9.45,63.5,23.775
2023-04-14 14:00:00,11.425,9.775,133.75,23.275000000000002
2023-04-14 15:00:00,11.225,10.174999999999999,129.25,27.175
2023-04-14 16:00:00,10.6,11.099999999999998,126.5,25.75
2023-04-14 17:00:00,9.975,9.475,129.0,24.225
2023-04-14 18:00:00,9.1,8.35,129.25,19.7
2023-04-14 19:00:00,7.725,6.875,134.5,16.75
2023-04-14 20:00:00,7.2,6.975,131.5,14.05
2023-04-14 21:00:00,6.975,7.2,121.5,15.375
2023-04-14 22:00:00,6.575,7.5,115.25,14.95
2023-04-14 23:00:00,6.050000000000001,7.950000000000001,204.5,16.2
2023-04-15 00:00:00,5.9750000000000005,8.625,200.75,16.75
2023-04-15 01:00:00,5.424999999999999,8.45,200.75,17.725
2023-04-15 02:00:00,5.25,7.9,200.0,17.4
2023-04-15 03:00:00,5.575000000000001,8.15,110.75,16.3
2023-04-15 04:00:00,5.699999999999999,8.275,103.75,17.1
2023-04-15 05:00:00,5.85,8.45,104.0,17.725
2023-04-15 06:00:00,6.55,9.25,105.0,18.35
2023-04-15 07:00:00,7.675000000000001,11.1,111.75,24.1
2023-04-15 08:00:00,8.5,11.45,112.5,25.575
2023-04-15 09:00:00,8.8,12.524999999999999,111.25,27.025
2023-04-15 10:00:00,9.65,13.625,203.75,29.425
2023-04-15 11:00:00,10.2,13.975000000000001,113.25,30.7
2023-04-15 12:00:00,9.975,13.549999999999999,113.25,32.05
2023-04-15 13:00:00,10.65,13.05,112.0,29.95
2023-04-15 14:00:00,10.775,12.275,193.0,28.275000000000002
2023-04-15 15:00:00,10.9,12.25,187.75,26.3
2023-04-15 16:00:00,10.725000000000001,12.125,187.75,25.474999999999998
2023-04-15 17:00:00,10.2,11.625,104.75,26.55
2023-04-15 18:00:00,9.75,11.775,105.25,24.75
2023-04-15 19:00:00,8.875,10.15,192.75,23.299999999999997
2023-04-15 20:00:00,8.35,10.125,186.75,21.175
2023-04-15 21:00:00,8.375,10.125,185.0,21.5
2023-04-15 22:00:00,8.125,9.975000000000001,183.75,20.625
2023-04-15 23:00:00,7.9,9.924999999999999,90.75,20.875
2023-04-16 00:00:00,7.875,9.599999999999998,178.0,20.875
2023-04-16 01:00:00,7.624999999999999,9.425,174.25,20.25
2023-04-16 02:00:00,7.4750000000000005,9.075,171.75,19.25
2023-04-16 03:00:00,7.65,9.25,173.0,19.0
2023-04-16 04:00:00,7.549999999999999,8.799999999999999,175.0,18.9
2023-04-16 05:00:00,7.550000000000001,9.1,180.0,19.25
2023-04-16 06:00:00,7.925,10.200000000000001,178.5,21.575
2023-04-16 07:00:00,8.399999999999999,11.3,98.0,24.4
2023-04-16 08:00:00,9.075,11.775,103.25,26.175
2023-04-16 09:00:00,9.299999999999999,10.875,190.75,26.275
2023-04-16 10:00:00,9.9,11.325000000000001,103.25,25.2
2023-04-16 11:00:00,10.125,11.625,102.0,26.0
2023-04-16 12:00:00,10.425,11.125,104.5,25.674999999999997
2023-04-16 13:00:00,10.8,11.475,106.25,25.199999999999996
2023-04-16 14:00:00,11.075,11.525,107.5,25.65
2023-04-16 15:00:00,11.225000000000001,11.125,192.0,25.450000000000003
2023-04-16 16:00:00,10.975000000000001,10.8,195.25,24.575
2023-04-16 17:00:00,10.424999999999999,9.35,108.0,23.475
2023-04-16 18:00:00,9.925,7.15,21.25,19.775
2023-04-16 19:00:00,9.15,5.975,29.75,14.825000000000001
2023-04-16 20:00:00,8.625,5.775,29.5,12.85
2023-04-16 21:00:00,8.575,5.5,25.0,11.675
2023-04-16 22:00:00,8.225000000000001,5.8,21.0,11.875
2023-04-16 23:00:00,7.75,5.775,17.0,12.400000000000002
2023-04-17 00:00:00,7.4750000000000005,5.8500000000000005,13.75,12.6
2023-04-17 01:00:00,6.975,5.975,14.25,12.700000000000001
2023-04-17 02:00:00,6.525,6.3,17.5,13.325
2023-04-17 03:00:00,6.3,5.999999999999999,19.0,14.124999999999998
2023-04-17 04:00:00,6.0,6.15,20.75,13.425
2023-04-17 05:00:00,5.6499999999999995,5.6,109.75,12.7
2023-04-17 06:00:00,6.574999999999999,6.35,20.5,13.6
2023-04-17 07:00:00,7.75,8.8,30.5,20.075000000000003
2023-04-17 08:00:00,9.15,10.275,36.0,23.475
2023-04-17 09:00:00,10.700000000000001,10.825,36.5,27.1
2023-04-17 10:00:00,11.45,12.375,40.25,28.800000000000004
2023-04-17 11:00:00,12.150000000000002,14.0,44.5,31.950000000000003
2023-04-17 12:00:00,12.674999999999999,14.725,47.25,33.375
2023-04-17 13:00:00,12.799999999999999,15.775000000000002,45.25,35.45
2023-04-17 14:00:00,12.325,16.049999999999997,48.5,36.349999999999994
2023-04-17 15:00:00,12.1,15.100000000000001,49.0,35.825
2023-04-17 16:00:00,11.524999999999999,14.1,46.75,33.3
2023-04-17 17:00:00,10.65,12.55,47.0,30.775
2023-04-17 18:00:00,9.85,10.45,50.25,27.175
2023-04-17 19:00:00,8.6,9.4,54.0,22.85
2023-04-17 20:00:00,7.725,9.225,53.75,20.725
2023-04-17 21:00:00,7.2,9.275,50.75,20.775
2023-04-17 22:00:00,6.7749999999999995,9.350000000000001,55.25,20.25
2023-04-17 23:00:00,6.35,9.075,54.25,20.049999999999997
2023-04-18 00:00:00,6.125,9.15,50.5,19.974999999999998
2023-04-18 01:00:00,5.65,8.75,53.5,19.175
2023-04-18 02:00:00,5.324999999999999,9.15,53.0,19.275000000000002
2023-04-18 03:00:00,4.9750000000000005,9.825000000000001,55.5,20.325
2023-04-18 04:00:00,4.55,9.750000000000002,52.5,21.074999999999996
2023-04-18 05:00:00,4.375,9.6,49.25,20.699999999999996
2023-04-18 06:00:00,5.3999999999999995,10.925,49.0,23.424999999999997
2023-04-18 07:00:00,6.775,13.100000000000001,52.25,28.875
2023-04-18 08:00:00,7.875000000000001,14.5,52.25,32.050000000000004
2023-04-18 09:00:00,8.799999999999999,15.45,56.0,33.85
2023-04-18 10:00:00,9.950000000000001,16.4,59.5,35.925
2023-04-18 11:00:00,10.975,16.950000000000003,61.75,37.45
2023-04-18 12:00:00,11.05,16.85,54.75,38.6
2023-04-18 13:00:00,11.799999999999999,17.775,59.5,38.775000000000006
2023-04-18 14:00:00,11.95,18.25,63.0,40.05
2023-04-18 15:00:00,12.0,17.45,60.75,39.5
2023-04-18 16:00:00,11.874999999999998,16.1,58.5,36.599999999999994
2023-04-18 17:00:00,11.425,14.475000000000001,55.25,34.2
2023-04-18 18:00:00,10.75,13.825,55.25,31.6
2023-04-18 19:00:00,9.35,11.75,53.25,28.375
2023-04-18 20:00:00,8.575000000000001,12.45,53.0,26.55
2023-04-18 21:00:00,8.2,13.149999999999999,52.25,27.625
2023-04-18 22:00:00,7.6,12.274999999999999,54.5,27.45
2023-04-18 23:00:00,7.074999999999999,11.075,52.75,25.75
2023-04-19 00:00:00,6.6,10.749999999999998,50.5,23.325
2023-04-19 01:00:00,5.975,10.15,48.75,22.35
2023-04-19 02:00:00,5.55,10.6,46.0,22.224999999999998
2023-04-19 03:00:00,5.074999999999999,10.725,42.75,23.6
2023-04-19 04:00:00,4.725,11.1,40.0,24.2
2023-04-19 05:00:00,4.525,11.075,34.5,23.75
2023-04-19 06:00:00,5.925000000000001,12.45,120.75,27.724999999999998
2023-04-19 07:00:00,7.225,15.399999999999999,31.0,33.225
2023-04-19 08:00:00,8.775,17.675,33.25,38.25
2023-04-19 09:00:00,10.549999999999999,20.575,40.0,42.85
2023-04-19 10:00:00,11.5,22.5,43.75,48.775
2023-04-19 11:00:00,12.15,22.675,44.5,49.77499999999999
2023-04-19 12:00:00,12.6,22.6,45.0,49.52499999999999
2023-04-19 13:00:00,12.75,22.875,43.0,49.425
2023-04-19 14:00:00,12.299999999999999,22.650000000000002,45.75,49.775
2023-04-19 15:00:00,12.15,19.525,42.75,48.5
2023-04-19 16:00:00,11.249999999999998,19.299999999999997,38.75,45.525000000000006
2023-04-19 17:00:00,10.399999999999999,16.5,35.25,40.675000000000004
2023-04-19 18:00:00,9.225000000000001,15.175,38.75,36.35
2023-04-19 19:00:00,7.95,11.75,35.25,30.525000000000002
2023-04-19 20:00:00,7.199999999999999,11.375,36.0,25.549999999999997
2023-04-19 21:00:00,6.85,12.225000000000001,37.75,25.375
2023-04-19 22:00:00,6.525,12.325,40.0,26.9
2023-04-19 23:00:00,6.25,13.8,39.75,28.799999999999997
2023-04-20 00:00:00,6.199999999999999,13.675,42.75,30.325000000000003
2023-04-20 01:00:00,5.925,12.925,43.75,28.875000000000004
2023-04-20 02:00:00,5.749999999999999,12.25,43.5,26.575
2023-04-20 03:00:00,5.625,11.85,46.25,25.825000000000003
2023-04-20 04:00:00,5.4750000000000005,12.424999999999999,48.75,25.725
2023-04-20 05:00:00,5.425,12.9,57.25,26.85
2023-04-20 06:00:00,6.0,14.25,68.25,31.700000000000003
2023-04-20 07:00:00,6.55,16.0,72.5,34.65
2023-04-20 08:00:00,7.324999999999999,16.5,76.75,36.625
2023-04-20 09:00:00,7.625,15.175,78.25,39.325
2023-04-20 10:00:00,8.799999999999999,17.35,88.75,38.15
2023-04-20 11:00:00,9.649999999999999,16.799999999999997,85.75,39.7
2023-04-20 12:00:00,10.25,16.299999999999997,81.0,37.15
2023-04-20 13:00:00,10.775,16.4,84.25,39.050000000000004
2023-04-20 14:00:00,11.350000000000001,15.975,79.5,37.25
2023-04-20 15:00:00,11.25,16.025,78.75,38.95
2023-04-20 16:00:00,10.975,14.125,77.25,36.425
2023-04-20 17:00:00,10.7,11.95,70.5,29.974999999999998
2023-04-20 18:00:00,10.025,10.975,67.0,25.75
2023-04-20 19:00:00,9.075000000000001,9.975,61.5,23.325000000000003
2023-04-20 20:00:00,8.675,10.325,59.25,21.349999999999998
2023-04-20 21:00:00,8.425,11.75,61.75,23.375
2023-04-20 22:00:00,8.25,11.575000000000001,63.75,25.0
2023-04-20 23:00:00,8.025,11.35,66.5,24.4
2023-04-21 00:00:00,7.825,10.875,63.5,23.599999999999998
2023-04-21 01:00:00,7.775,10.749999999999998,63.75,23.225
2023-04-21 02:00:00,7.549999999999999,10.225000000000001,74.0,22.75
2023-04-21 03:00:00,7.225,9.600000000000001,79.5,21.225
2023-04-21 04:00:00,7.074999999999999,9.375,73.0,20.325
2023-04-21 05:00:00,7.125000000000001,9.125,63.5,19.525000000000002
2023-04-21 06:00:00,8.600000000000001,9.925,56.75,22.4
2023-04-21 07:00:00,10.125,11.174999999999999,60.75,24.849999999999998
2023-04-21 08:00:00,11.95,13.225,82.75,29.599999999999998
2023-04-21 09:00:00,14.325000000000001,13.3,77.0,30.525000000000002
2023-04-21 10:00:00,15.95,15.45,89.75,33.85
2023-04-21 11:00:00,17.275,17.2,99.5,37.724999999999994
2023-04-21 12:00:00,17.95,18.1,100.5,43.849999999999994
2023-04-21 13:00:00,18.174999999999997,17.549999999999997,101.25,44.550000000000004
2023-04-21 14:00:00,18.025000000000002,17.799999999999997,104.25,43.275000000000006
2023-04-21 15:00:00,18.6,17.549999999999997,96.75,40.875
2023-04-21 16:00:00,17.775,15.724999999999998,98.0,40.150000000000006
2023-04-21 17:00:00,16.775,14.075000000000001,100.5,33.475
2023-04-21 18:00:00,15.325,11.325000000000001,107.5,30.400000000000002
2023-04-21 19:00:00,13.4,10.7,89.5,22.599999999999998
2023-04-21 20:00:00,12.200000000000001,10.875,96.0,24.924999999999997
2023-04-21 21:00:00,11.275,10.899999999999999,99.0,22.224999999999998
2023-04-21 22:00:00,10.625,10.3,102.25,21.95
2023-04-21 23:00:00,10.024999999999999,10.0,107.5,20.5
2023-04-22 00:00:00,9.175,9.95,109.75,20.275
2023-04-22 01:00:00,8.675,9.950000000000001,108.0,20.075000000000003
2023-04-22 02:00:00,8.35,9.75,109.0,20.05
2023-04-22 03:00:00,8.025,9.1,112.75,20.075
2023-04-22 04:00:00,8.25,8.95,117.5,18.9
2023-04-22 05:00:00,8.575,9.075,117.25,18.275000000000002
2023-04-22 06:00:00,10.625,10.35,120.0,21.225
2023-04-22 07:00:00,13.0,11.600000000000001,127.75,25.125
2023-04-22 08:00:00,15.125,13.3,136.0,29.0
2023-04-22 09:00:00,17.775,14.45,144.0,32.425
2023-04-22 10:00:00,19.4,15.375,150.5,34.775000000000006
2023-04-22 11:00:00,20.55,15.95,155.25,36.1
2023-04-22 12:00:00,21.25,15.95,157.5,36.425
2023-04-22 13:00:00,21.8,16.675,166.75,36.825
2023-04-22 14:00:00,21.75,15.899999999999999,171.0,37.175
2023-04-22 15:00:00,21.375000000000004,16.875,170.5,37.175000000000004
2023-04-22 16:00:00,20.5,14.25,171.5,35.3
2023-04-22 17:00:00,19.45,11.625,174.75,29.975
2023-04-22 18:00:00,18.125,9.775,173.0,23.925
2023-04-22 19:00:00,16.7,8.825,181.0,21.3
2023-04-22 20:00:00,15.725000000000001,8.925,194.5,23.4
2023-04-22 21:00:00,14.625,9.05,216.5,22.299999999999997
2023-04-22 22:00:00,13.825,8.425,220.75,20.875
2023-04-22 23:00:00,13.325,9.175,221.5,22.15
2023-04-23 00:00:00,13.125,8.924999999999999,230.5,21.575
2023-04-23 01:00:00,12.5,8.125,228.0,19.974999999999998
2023-04-23 02:00:00,11.975000000000001,8.799999999999999,232.5,19.075
2023-04-23 03:00:00,11.25,9.400000000000002,238.5,19.800000000000004
2023-04-23 04:00:00,10.775,8.4,236.0,19.425
2023-04-23 05:00:00,10.450000000000001,9.375,234.0,19.825
2023-04-23 06:00:00,10.675,8.575000000000001,232.25,20.099999999999998
2023-04-23 07:00:00,11.45,10.55,233.0,23.4
2023-04-23 08:00:00,12.05,11.825,240.5,27.0
2023-04-23 09:00:00,13.15,11.774999999999999,230.75,28.450000000000003
2023-04-23 10:00:00,14.075,10.775,231.0,29.25
2023-04-23 11:00:00,15.674999999999999,11.650000000000002,225.5,28.45
2023-04-23 12:00:00,16.125,12.375,217.75,30.6
2023-04-23 13:00:00,16.875,12.475000000000001,222.0,29.975
2023-04-23 14:00:00,17.025,11.975,221.5,29.6
2023-04-23 15:00:00,17.200000000000003,10.149999999999999,213.25,28.975
2023-04-23 16:00:00,16.675,7.450000000000001,189.75,24.3
2023-04-23 17:00:00,15.975000000000001,6.175,168.5,20.174999999999997
2023-04-23 18:00:00,14.175,5.775,132.75,14.049999999999999
2023-04-23 19:00:00,12.850000000000001,6.3,123.25,13.125
2023-04-23 20:00:00,12.175,8.025,126.5,16.3
2023-04-23 21:00:00,11.525,10.274999999999999,136.5,22.85
2023-04-23 22:00:00,11.425,10.200000000000001,156.75,23.299999999999997
2023-04-23 23:00:00,11.25,10.0,152.25,21.6
2023-04-24 00:00:00,11.025,12.225000000000001,169.5,25.2
2023-04-24 01:00:00,10.5,10.825,170.0,25.475
2023-04-24 02:00:00,10.350000000000001,10.45,182.0,23.825
2023-04-24 03:00:00,10.225000000000001,11.425,193.0,25.3
2023-04-24 04:00:00,9.875,12.525,204.5,26.900000000000002
2023-04-24 05:00:00,9.775,12.575,206.75,27.475
2023-04-24 06:00:00,10.5,14.7,209.75,30.4
2023-04-24 07:00:00,11.25,16.975,214.5,37.9
2023-04-24 08:00:00,11.674999999999999,18.575,221.5,41.575
2023-04-24 09:00:00,11.85,18.6,226.5,43.375
2023-04-24 10:00:00,11.85,18.775,227.5,43.8
2023-04-24 11:00:00,11.975,18.45,228.5,46.25
2023-04-24 12:00:00,12.025000000000002,18.575,231.25,47.625
2023-04-24 13:00:00,11.625,19.400000000000002,239.25,44.625
2023-04-24 14:00:00,11.425,17.925,243.5,43.85
2023-04-24 15:00:00,10.950000000000001,19.6,252.0,44.525000000000006
2023-04-24 16:00:00,10.225,19.0,256.0,45.8
2023-04-24 17:00:00,9.45,18.35,258.0,44.349999999999994
2023-04-24 18:00:00,8.875,16.525,255.25,40.5
2023-04-24 19:00:00,8.2,14.424999999999999,253.75,36.1
2023-04-24 20:00:00,7.85,12.975000000000001,252.75,31.6
2023-04-24 21:00:00,7.575,13.675,255.0,30.500000000000004
2023-04-24 22:00:00,7.3,12.999999999999998,251.75,29.500000000000004
2023-04-24 23:00:00,6.975,12.925,254.25,28.799999999999997
2023-04-25 00:00:00,6.625,14.150000000000002,257.25,31.5
2023-04-25 01:00:00,6.3,13.475,252.0,30.775
2023-04-25 02:00:00,6.125,13.399999999999999,255.0,29.45
2023-04-25 03:00:00,5.925,13.875,267.25,29.425
2023-04-25 04:00:00,5.575,13.075,272.25,30.049999999999997
2023-04-25 05:00:00,5.45,12.024999999999999,276.5,28.35
2023-04-25 06:00:00,5.95,13.149999999999999,280.0,28.825
2023-04-25 07:00:00,6.55,15.475,294.0,34.650000000000006
2023-04-25 08:00:00,6.874999999999999,17.275,298.75,38.15
2023-04-25 09:00:00,7.775,17.599999999999998,291.5,40.4
2023-04-25 10:00:00,8.45,18.575,290.25,41.525
2023-04-25 11:00:00,8.55,19.3,292.0,43.925000000000004
2023-04-25 12:00:00,8.4,19.224999999999998,289.5,46.0
2023-04-25 13:00:00,8.3,18.900000000000002,291.25,43.575
2023-04-25 14:00:00,8.375,19.4,292.75,44.075
2023-04-25 15:00:00,8.125,19.650000000000002,292.5,44.275
2023-04-25 16:00:00,8.025,17.475,293.5,42.300000000000004
2023-04-25 17:00:00,7.7250000000000005,15.625,292.5,37.625
2023-04-25 18:00:00,6.975,15.025,294.25,34.6
2023-04-25 19:00:00,5.85,11.85,287.75,30.950000000000003
2023-04-25 20:00:00,5.15,10.275000000000002,279.25,24.575
2023-04-25 21:00:00,4.675000000000001,10.25,276.75,22.05
2023-04-25 22:00:00,4.225,10.325000000000001,274.0,21.975
2023-04-25 23:00:00,3.625,9.899999999999999,270.0,21.5
2023-04-26 00:00:00,2.875,9.75,258.25,20.7
2023-04-26 01:00:00,2.5,9.475,256.25,20.325000000000003
2023-04-26 02:00:00,2.275,9.225,254.75,19.7
2023-04-26 03:00:00,1.95,8.925,251.5,19.25
2023-04-26 04:00:00,1.7249999999999999,8.775,248.0,19.075
2023-04-26 05:00:00,1.95,9.024999999999999,250.5,19.1
2023-04-26 06:00:00,3.7250000000000005,9.875000000000002,255.25,21.85
2023-04-26 07:00:00,5.225,13.1,271.0,29.25
2023-04-26 08:00:00,6.525,14.975,284.5,33.325
2023-04-26 09:00:00,7.15,14.6,281.0,33.95
2023-04-26 10:00:00,7.725,15.075,281.0,33.85
2023-04-26 11:00:00,8.225,15.5,280.0,34.65
2023-04-26 12:00:00,8.3,15.700000000000001,280.75,37.425
2023-04-26 13:00:00,8.325,16.125,285.5,36.349999999999994
2023-04-26 14:00:00,8.35,15.549999999999999,286.25,36.0
2023-04-26 15:00:00,8.725000000000001,13.549999999999999,286.0,34.75
2023-04-26 16:00:00,8.5,12.950000000000001,290.0,30.775
2023-04-26 17:00:00,8.100000000000001,10.775,300.75,28.275
2023-04-26 18:00:00,7.425000000000001,8.700000000000001,299.75,24.925
2023-04-26 19:00:00,6.05,6.550000000000001,296.0,17.825
2023-04-26 20:00:00,5.225,6.45,208.25,13.225
2023-04-26 21:00:00,4.65,5.6499999999999995,216.5,12.774999999999999
2023-04-26 22:00:00,4.275,5.625,220.75,11.775
2023-04-26 23:00:00,3.725,5.5,219.75,11.25
2023-04-27 00:00:00,3.5999999999999996,5.375,216.75,11.275000000000002
2023-04-27 01:00:00,3.0249999999999995,5.250000000000001,209.75,10.700000000000001
