,Datetime_UTC,Gas_1d_lag,Carbon_1d_lag,Forecasted_Grid Load_(Forecasted_Total_Consumption)_MWh,Photovoltaics_MWh,PV_and_Wind_MWh,renewable_penetration_ratio,price_lag_24h,Price_EUR_MWh,ensemble_pred
19455,2026-07-04 20:00:00+02:00,44.01499938964844,76.31500244140625,48768.54,2197.28,24717.88,0.506840680383944,124.4425,125.64,118.21121857694881
19456,2026-07-04 21:00:00+02:00,44.01499938964844,76.31500244140625,46949.84,170.74,21599.06,0.4600454441463388,130.0275,131.03,125.2770310567352
19457,2026-07-04 22:00:00+02:00,44.01499938964844,76.31500244140625,45126.38,0.78,21079.7,0.4671258805897734,135.805,128.0275,117.47861831733766
19458,2026-07-04 23:00:00+02:00,44.01499938964844,76.31500244140625,42975.68,0.0,21712.17,0.5052199289213759,124.275,118.62,106.31988818222135
19459,2026-07-05 00:00:00+02:00,44.01499938964844,76.31500244140625,42826.59,0.0,21256.9,0.4963481798349231,125.0,122.8725,102.8727609371042
19460,2026-07-05 01:00:00+02:00,44.01499938964844,76.31500244140625,41163.14,0.0,22751.9,0.5527250835206631,120.0875,115.9225,88.907040016496
19461,2026-07-05 02:00:00+02:00,44.01499938964844,76.31500244140625,39862.78,0.0,23903.89,0.5996543641462903,116.435,110.4975,78.23579178026483
19462,2026-07-05 03:00:00+02:00,44.01499938964844,76.31500244140625,39431.94,0.0,24501.08,0.6213511177432935,113.8225,105.9525,75.16921188224288
19463,2026-07-05 04:00:00+02:00,44.01499938964844,76.31500244140625,39162.37,1.14,24777.5,0.6326864281623694,106.3375,101.41,71.00624615571881
19464,2026-07-05 05:00:00+02:00,44.01499938964844,76.31500244140625,39911.34,314.78,25040.39,0.6274003827916075,99.6725,97.09,71.855992698607
19465,2026-07-05 06:00:00+02:00,44.01499938964844,76.31500244140625,42096.98,2897.0,27674.59,0.6574008395240226,92.25,85.0025,71.28661216916741
19466,2026-07-05 07:00:00+02:00,44.01499938964844,76.31500244140625,44360.6,8275.7,32401.36,0.7304085155001491,72.6525,44.1625,52.21205302068881
19467,2026-07-05 08:00:00+02:00,44.01499938964844,76.31500244140625,46177.39,15352.21,39005.76,0.8446939073765984,28.93,14.795,20.710839420704293
19468,2026-07-05 09:00:00+02:00,44.01499938964844,76.31500244140625,47957.88,22497.43,46013.8,0.9594627617068432,0.9925,1.3825,8.084582126749112
19469,2026-07-05 10:00:00+02:00,44.01499938964844,76.31500244140625,48624.16,27283.57,49108.19,1.0099545162302126,-0.01,-0.0075,2.565170221129627
19470,2026-07-05 11:00:00+02:00,44.01499938964844,76.31500244140625,49701.78,30131.81,51075.13,1.0276318069438093,-0.8,-0.03,0.9708124472955522
19471,2026-07-05 12:00:00+02:00,44.01499938964844,76.31500244140625,49402.67,31932.2,52552.1,1.0637501979015,-3.1025,-0.105,-1.2330803701984276
19472,2026-07-05 13:00:00+02:00,44.01499938964844,76.31500244140625,48944.66,32384.73,52790.48,1.078574863717804,-8.25,-0.6174999999999999,-4.4341688174227265
19473,2026-07-05 14:00:00+02:00,44.01499938964844,76.31500244140625,48356.51,31519.73,52631.54,1.088406503883674,-10.31,-1.165,-8.854710977452203
19474,2026-07-05 15:00:00+02:00,44.01499938964844,76.31500244140625,47315.87,28989.31,50979.56,1.0774304686614806,-4.265000000000001,-1.0225,-2.7996675845924344
19475,2026-07-05 16:00:00+02:00,44.01499938964844,76.31500244140625,47585.75,25055.01,48408.47,1.0172892092659485,-0.34,-0.06,-0.10337592421757513
